strategy,epoch,availability,ci_low,ci_high
deadline_cost_failover,0,0.9209375000000002,0.9096796874999998,0.9321874999999998
deadline_cost_failover,1,0.934375,0.9203125,0.9487499999999999
deadline_cost_failover,2,0.9359375,0.9231250000000001,0.9481249999999999
deadline_cost_failover,3,0.940625,0.9284375,0.9528125
deadline_cost_failover,4,0.9337500000000001,0.9199999999999999,0.9465625
deadline_cost_failover,5,0.9396875,0.9228125000000003,0.9534375
deadline_cost_failover,6,0.9365625,0.9190546874999999,0.9512499999999999
deadline_cost_failover,7,0.9115625000000002,0.896875,0.9256249999999999
deadline_cost_failover,8,0.9409375000000001,0.928125,0.9524999999999999
deadline_cost_failover,9,0.8809374999999999,0.8590546874999999,0.9006249999999998
deadline_cost_failover,10,0.8959374999999999,0.8771875,0.9134453125000002
deadline_cost_failover,11,0.8968750000000002,0.881875,0.9106249999999999
deadline_cost_failover,12,0.9090624999999999,0.8887421874999999,0.9265625
deadline_cost_failover,13,0.9009375000000001,0.8699921874999997,0.9262578125
deadline_cost_failover,14,0.8731249999999999,0.83375,0.9112499999999999
deadline_cost_failover,15,0.8159375000000001,0.7606249999999999,0.8684375
deadline_cost_failover,16,0.911875,0.8974921874999999,0.9256249999999999
deadline_cost_failover,17,0.9343749999999998,0.9206249999999999,0.94625
deadline_cost_failover,18,0.9131249999999997,0.8959374999999999,0.9287578125000001
deadline_cost_failover,19,0.9190625000000001,0.9031171874999998,0.9331250000000001
deadline_cost_failover,20,0.9140625000000002,0.8809296874999999,0.9381328125
deadline_cost_failover,21,0.9125,0.8856171874999998,0.9328125
deadline_cost_failover,22,0.9084375000000001,0.89375,0.9221953125
deadline_cost_failover,23,0.9046875,0.8731171874999997,0.9331249999999999
deadline_cost_failover,24,0.9228125,0.9075,0.9362578125
deadline_cost_failover,25,0.9190625000000001,0.8871796874999999,0.9415625000000001
deadline_cost_failover,26,0.9268749999999999,0.9112500000000001,0.9421875
deadline_cost_failover,27,0.9149999999999998,0.8896875000000002,0.9340625000000001
deadline_cost_failover,28,0.9296875,0.9146875000000001,0.94375
deadline_cost_failover,29,0.9343749999999998,0.9187500000000002,0.9490624999999999
deadline_cost_failover,30,0.9187499999999998,0.9037500000000002,0.9325078125
deadline_cost_failover,31,0.9181250000000001,0.9,0.9337500000000001
deadline_cost_failover,32,0.9359375,0.9196875,0.9515625
deadline_cost_failover,33,0.92875,0.9146796875,0.9431328125000001
deadline_cost_failover,34,0.9365625000000002,0.9218749999999998,0.9506249999999999
deadline_cost_failover,35,0.9374999999999998,0.9240625000000001,0.9493750000000001
fso_no_feedback,0,0.9209375,0.909375,0.931875
fso_no_feedback,1,0.9371875,0.9250000000000002,0.9493749999999999
fso_no_feedback,2,0.9340624999999999,0.921875,0.9459375000000001
fso_no_feedback,3,0.9375000000000002,0.9262499999999999,0.9490625000000001
fso_no_feedback,4,0.9356250000000002,0.92125,0.9493750000000001
fso_no_feedback,5,0.936875,0.9199921875000001,0.9509375
fso_no_feedback,6,0.9334374999999999,0.91625,0.9490624999999999
fso_no_feedback,7,0.9075,0.8925000000000001,0.9228125
fso_no_feedback,8,0.9415624999999999,0.9309375000000001,0.9521875
fso_no_feedback,9,0.8818749999999997,0.8631250000000001,0.9015624999999998
fso_no_feedback,10,0.8925000000000001,0.8731171874999999,0.9125078124999999
fso_no_feedback,11,0.8956250000000001,0.8809375000000002,0.9109375
fso_no_feedback,12,0.9099999999999999,0.8893671874999999,0.9275
fso_no_feedback,13,0.9028124999999999,0.8706171874999998,0.9290624999999999
fso_no_feedback,14,0.8724999999999999,0.8331250000000001,0.9096953125
fso_no_feedback,15,0.8165625000000001,0.7596875,0.8700078125
fso_no_feedback,16,0.913125,0.8978046874999999,0.9287499999999997
fso_no_feedback,17,0.9337499999999999,0.9215625,0.9456249999999999
fso_no_feedback,18,0.9103124999999999,0.89375,0.9265703125000001
fso_no_feedback,19,0.9174999999999999,0.9012500000000001,0.9325000000000001
fso_no_feedback,20,0.9090625000000001,0.8749921875,0.9328125
fso_no_feedback,21,0.9146875,0.8878046874999999,0.9334453125000001
fso_no_feedback,22,0.9112500000000001,0.8953046874999999,0.9256249999999998
fso_no_feedback,23,0.9046875,0.8721796874999999,0.9334374999999998
fso_no_feedback,24,0.9234375,0.9074921874999997,0.9365703125000001
fso_no_feedback,25,0.9168749999999999,0.8856249999999999,0.9400078125000001
fso_no_feedback,26,0.925,0.9093750000000002,0.9396875000000001
fso_no_feedback,27,0.9153125,0.8906171875,0.934375
fso_no_feedback,28,0.9318750000000001,0.9168750000000001,0.945625
fso_no_feedback,29,0.9356249999999999,0.9203125,0.9506250000000002
fso_no_feedback,30,0.9168749999999999,0.9012500000000001,0.9312578125000001
fso_no_feedback,31,0.9193749999999999,0.9006250000000001,0.93625
fso_no_feedback,32,0.9337500000000002,0.9184374999999999,0.9474999999999998
fso_no_feedback,33,0.9296875,0.9156171875,0.9437578124999999
fso_no_feedback,34,0.9368750000000002,0.9224921874999997,0.9515625
fso_no_feedback,35,0.9337500000000001,0.9196796874999998,0.9475
