comparison,primary_strategy,baseline,paired_replicates,mean_difference,ci_low,ci_high,p_value,p_value_bh
fso_no_feedback-minus-deadline_cost_failover,fso_no_feedback,deadline_cost_failover,20,0.0017621527777777867,-0.0013891059027777836,0.006112413194444454,0.46991766941101965,0.46991766941101965
