design_id,censor_model,architecture,replicates,auac,auac_seed_sd,t50,t50_observed,attempts,successes,mean_completion_ms,endpoint_burn_rate,path_failures,path_failures_fraction,endpoint_failures,endpoint_failures_fraction,platform_failures,platform_failures_fraction,network_failures,network_failures_fraction,auac_file,auac_media,auac_presence,auac_realtime,auac_text
design-0000,endpoint_discovery_dominant,platform_controlled,3,0.951388888888889,0.007887372702500351,36.0,0.0,1440.0,1370.0,1027.8041158394187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.048611111111111105,0.8935185185185185,1.0,0.9861111111111112,0.9004629629629629,0.9768518518518517
design-0000,resource_bounded_composed,direct_e2ee,3,0.9446759259259259,0.006452481418873319,36.0,0.0,1440.0,1360.3333333333333,1070.69556259182,0.04526748971193415,10.666666666666666,0.007407407407407408,0.0,0.0,0.0,0.0,69.0,0.04791666666666666,0.8831018518518517,0.9895833333333334,0.982638888888889,0.8958333333333334,0.9722222222222223
design-0000,resource_bounded_composed,ephemeral_relay,3,0.9331018518518519,0.006262846878920718,36.0,0.0,1440.0,1343.6666666666667,1327.7223777453728,0.0006422607578676942,18.666666666666668,0.012962962962962963,0.6666666666666666,0.000462962962962963,0.0,0.0,77.0,0.05347222222222223,0.8796296296296297,0.9814814814814815,0.9756944444444443,0.8668981481481483,0.9618055555555555
design-0000,resource_bounded_composed,fixed_proxy,3,0.9319444444444445,0.006839484584580667,36.0,0.0,1440.0,1342.0,1199.245113949547,0.02182539682539682,27.0,0.01875,1.6666666666666667,0.0011574074074074073,0.0,0.0,69.33333333333333,0.04814814814814814,0.8726851851851851,0.9745370370370371,0.9710648148148149,0.8831018518518517,0.9583333333333334
design-0000,resource_bounded_composed,generated_transport,3,0.9233796296296296,0.005570004359035202,36.0,0.0,1440.0,1329.6666666666667,1242.0993758814275,0.003472222222222222,42.333333333333336,0.029398148148148145,0.0,0.0,0.0,0.0,68.0,0.04722222222222222,0.8634259259259259,0.9641203703703703,0.9641203703703703,0.8692129629629629,0.9560185185185185
design-0000,resource_bounded_composed,platform_controlled,3,0.9298611111111112,0.01220721932725482,36.0,0.0,1440.0,1339.0,1027.9805947245138,0.0,0.0,0.0,0.0,0.0,32.666666666666664,0.022685185185185183,68.33333333333333,0.0474537037037037,0.8599537037037037,0.96875,0.9861111111111112,0.8842592592592592,0.9502314814814814
design-0001,adaptive_composed,direct_e2ee,3,0.059722222222222225,0.033297144707602366,1.0,1.0,1440.0,86.0,2684.5457525558963,0.026455026455026454,47.333333333333336,0.03287037037037036,1296.3333333333333,0.9002314814814815,0.0,0.0,10.333333333333334,0.007175925925925926,0.06481481481481481,0.07407407407407407,0.0462962962962963,0.009259259259259259,0.10416666666666667
design-0001,adaptive_composed,ephemeral_relay,3,0.44305555555555554,0.028438326707560104,4.333333333333333,1.0,1440.0,638.0,3198.32069684079,0.018449931412894374,651.3333333333334,0.45231481481481484,21.0,0.014583333333333332,0.0,0.0,129.66666666666666,0.09004629629629629,0.4270833333333333,0.48726851851851855,0.6018518518518517,0.15393518518518517,0.5451388888888888
design-0001,adaptive_composed,fixed_proxy,3,0.020833333333333332,0.0018373272993504077,0.0,1.0,1440.0,30.0,3688.11741951241,0.04377104377104377,43.333333333333336,0.03009259259259259,1366.0,0.9486111111111111,0.0,0.0,0.6666666666666666,0.000462962962962963,0.026620370370370367,0.034722222222222224,0.015046296296296295,0.0,0.027777777777777776
design-0001,adaptive_composed,generated_transport,3,0.5706018518518519,0.023077438298827996,13.666666666666666,1.0,1440.0,821.6666666666666,3005.801636743055,0.024016203703703706,190.66666666666666,0.1324074074074074,289.6666666666667,0.2011574074074074,0.0,0.0,138.0,0.09583333333333333,0.5868055555555556,0.6840277777777777,0.6342592592592592,0.19675925925925927,0.7511574074074074
design-0001,adaptive_composed,platform_controlled,3,0.8418981481481481,0.010447485274441405,36.0,0.0,1440.0,1212.3333333333333,2474.0015372524126,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.03425925925925926,178.33333333333334,0.1238425925925926,0.8530092592592592,0.9571759259259259,0.9861111111111112,0.4837962962962963,0.9293981481481483
design-0001,classifier_dominant,direct_e2ee,3,0.5449074074074073,0.0206161519242707,24.0,1.0,1440.0,784.6666666666666,2579.1699786120885,0.0,536.6666666666666,0.3726851851851852,0.0,0.0,0.0,0.0,118.66666666666667,0.0824074074074074,0.5092592592592592,0.5833333333333334,0.6840277777777777,0.2986111111111111,0.6493055555555555
design-0001,classifier_dominant,ephemeral_relay,3,0.4483796296296297,0.028142855557495256,4.0,1.0,1440.0,645.6666666666666,3198.5240213670318,0.0,664.3333333333334,0.46134259259259264,0.0,0.0,0.0,0.0,130.0,0.09027777777777778,0.4270833333333333,0.48726851851851855,0.5914351851851852,0.15393518518518517,0.5821759259259259
design-0001,classifier_dominant,fixed_proxy,3,0.3502314814814815,0.026300412106176847,0.0,1.0,1440.0,504.3333333333333,2807.1782564777423,0.0,853.6666666666666,0.5928240740740741,0.0,0.0,0.0,0.0,82.0,0.05694444444444444,0.2986111111111111,0.34722222222222227,0.49884259259259256,0.12962962962962962,0.47685185185185186
design-0001,classifier_dominant,generated_transport,3,0.682175925925926,0.004069073109084926,36.0,0.0,1440.0,982.3333333333334,2989.8142734279572,0.0,273.6666666666667,0.1900462962962963,0.0,0.0,0.0,0.0,184.0,0.12777777777777777,0.7175925925925926,0.7731481481481483,0.8402777777777777,0.27199074074074076,0.8078703703703703
design-0001,classifier_dominant,platform_controlled,3,0.8731481481481481,0.009247677942332494,36.0,0.0,1440.0,1257.3333333333333,2473.589444207893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.66666666666666,0.12685185185185185,0.90625,1.0,0.9861111111111112,0.4953703703703704,0.9780092592592592
design-0001,endpoint_discovery_dominant,direct_e2ee,3,0.09652777777777778,0.028131429306290413,1.3333333333333333,1.0,1440.0,139.0,2577.0513576556987,0.021164021164021163,0.0,0.0,1285.3333333333333,0.8925925925925927,0.0,0.0,15.666666666666666,0.01087962962962963,0.10532407407407407,0.12152777777777778,0.0925925925925926,0.02546296296296296,0.13773148148148148
design-0001,endpoint_discovery_dominant,ephemeral_relay,3,0.5916666666666667,0.023457424658409113,31.0,0.3333333333333333,1440.0,852.0,3196.113938331119,0.01803840877914952,0.0,0.0,396.6666666666667,0.27546296296296297,0.0,0.0,191.33333333333334,0.13287037037037036,0.6157407407407408,0.6840277777777778,0.7418981481481483,0.22800925925925927,0.6886574074074074
design-0001,endpoint_discovery_dominant,fixed_proxy,3,0.015972222222222224,0.0027777777777777783,0.0,1.0,1440.0,23.0,2390.0751491989945,0.03282828282828283,0.0,0.0,1416.6666666666667,0.9837962962962963,0.0,0.0,0.3333333333333333,0.0002314814814814815,0.003472222222222222,0.03356481481481482,0.0,0.0,0.04282407407407408
design-0001,endpoint_discovery_dominant,generated_transport,3,0.46620370370370373,0.07926812861416484,11.666666666666666,1.0,1440.0,671.3333333333334,3025.9115279134166,0.01909722222222222,0.0,0.0,652.3333333333334,0.4530092592592592,0.0,0.0,116.33333333333333,0.08078703703703703,0.4803240740740741,0.5729166666666666,0.5023148148148148,0.14467592592592593,0.6307870370370371
design-0001,endpoint_discovery_dominant,platform_controlled,3,0.8731481481481481,0.009247677942332494,36.0,0.0,1440.0,1257.3333333333333,2473.589444207893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.66666666666666,0.12685185185185185,0.90625,1.0,0.9861111111111112,0.4953703703703704,0.9780092592592592
design-0001,resource_bounded_composed,direct_e2ee,3,0.10162037037037036,0.005023734818104344,1.0,1.0,1440.0,146.33333333333334,2642.8614312406517,0.042328042328042326,96.33333333333333,0.06689814814814815,1184.6666666666667,0.8226851851851852,0.0,0.0,12.666666666666666,0.008796296296296295,0.0798611111111111,0.13425925925925927,0.08333333333333333,0.020833333333333332,0.1898148148148148
design-0001,resource_bounded_composed,ephemeral_relay,3,0.4386574074074074,0.02628206937784564,4.0,1.0,1440.0,631.6666666666666,3197.7236608892204,0.014197530864197533,662.3333333333334,0.45995370370370364,15.666666666666666,0.01087962962962963,0.0,0.0,130.33333333333334,0.09050925925925925,0.4270833333333333,0.48726851851851855,0.5752314814814815,0.15393518518518517,0.5497685185185185
design-0001,resource_bounded_composed,fixed_proxy,3,0.060185185185185175,0.006415002990995843,0.0,1.0,1440.0,86.66666666666667,2663.9296452225376,0.08838383838383838,119.33333333333333,0.08287037037037037,1226.3333333333333,0.8516203703703704,0.0,0.0,7.666666666666667,0.005324074074074074,0.0474537037037037,0.0763888888888889,0.03935185185185185,0.004629629629629629,0.13310185185185183
design-0001,resource_bounded_composed,generated_transport,3,0.6625,0.02520173237725567,36.0,0.0,1440.0,954.0,2998.458940178032,0.028356481481481483,265.3333333333333,0.18425925925925926,37.666666666666664,0.026157407407407407,0.0,0.0,183.0,0.12708333333333333,0.6898148148148149,0.7731481481481483,0.8078703703703703,0.2604166666666667,0.78125
design-0001,resource_bounded_composed,platform_controlled,3,0.8418981481481481,0.010447485274441405,36.0,0.0,1440.0,1212.3333333333333,2474.0015372524126,0.0,0.0,0.0,0.0,0.0,49.333333333333336,0.03425925925925926,178.33333333333334,0.1238425925925926,0.8530092592592592,0.9571759259259259,0.9861111111111112,0.4837962962962963,0.9293981481481483
design-0002,adaptive_composed,direct_e2ee,3,0.18564814814814815,0.04160489247900178,2.3333333333333335,1.0,1440.0,267.3333333333333,1487.5039342296168,0.025720164609053495,94.0,0.06527777777777778,1046.6666666666667,0.7268518518518517,0.0,0.0,32.0,0.022222222222222223,0.16782407407407407,0.24305555555555555,0.16319444444444445,0.10648148148148147,0.2476851851851852
design-0002,adaptive_composed,ephemeral_relay,3,0.5469907407407407,0.008284967670450546,22.333333333333332,1.0,1440.0,787.6666666666666,1739.968608775296,0.005658436213991769,525.0,0.3645833333333333,0.6666666666666666,0.000462962962962963,0.0,0.0,126.66666666666667,0.08796296296296297,0.4803240740740741,0.6203703703703703,0.6319444444444444,0.3726851851851852,0.6296296296296297
design-0002,adaptive_composed,fixed_proxy,3,0.07662037037037038,0.011140008718070332,1.0,1.0,1440.0,110.33333333333333,1664.043450864782,0.025925925925925925,94.33333333333333,0.06550925925925925,1225.6666666666667,0.8511574074074075,0.0,0.0,9.666666666666666,0.006712962962962962,0.06481481481481481,0.09375,0.05787037037037037,0.03587962962962963,0.13078703703703703
design-0002,adaptive_composed,generated_transport,3,0.7972222222222224,0.017718542808573594,36.0,0.0,1440.0,1148.0,1625.3266208659722,0.00992063492063492,118.66666666666667,0.0824074074074074,0.6666666666666666,0.000462962962962963,0.0,0.0,172.66666666666666,0.11990740740740742,0.7199074074074074,0.9085648148148149,0.90625,0.5694444444444445,0.8819444444444443
design-0002,adaptive_composed,platform_controlled,3,0.8775462962962964,0.01325522065020397,36.0,0.0,1440.0,1263.6666666666667,1344.7623001759787,0.0,0.0,0.0,0.0,0.0,27.333333333333332,0.018981481481481478,149.0,0.10347222222222223,0.7685185185185185,0.9710648148148148,0.9791666666666666,0.7233796296296297,0.9456018518518517
design-0002,classifier_dominant,direct_e2ee,3,0.6365740740740741,0.0047269856149681575,36.0,0.0,1440.0,916.6666666666666,1402.4402031413495,0.0,408.6666666666667,0.2837962962962963,0.0,0.0,0.0,0.0,114.66666666666667,0.07962962962962962,0.5405092592592592,0.7060185185185185,0.71875,0.5196759259259259,0.6979166666666666
design-0002,classifier_dominant,ephemeral_relay,3,0.5474537037037036,0.008108462911174555,22.333333333333332,1.0,1440.0,788.3333333333334,1740.1145868161518,0.0,525.0,0.3645833333333333,0.0,0.0,0.0,0.0,126.66666666666667,0.08796296296296297,0.4803240740740741,0.6203703703703703,0.6319444444444444,0.3726851851851852,0.6319444444444444
design-0002,classifier_dominant,fixed_proxy,3,0.4335648148148148,0.010071439776762506,3.3333333333333335,1.0,1440.0,624.3333333333334,1557.15296992642,0.0,724.3333333333334,0.5030092592592593,0.0,0.0,0.0,0.0,91.33333333333333,0.06342592592592593,0.36226851851851855,0.47685185185185186,0.5219907407407408,0.32060185185185186,0.48611111111111116
design-0002,classifier_dominant,generated_transport,3,0.7972222222222224,0.017718542808573594,36.0,0.0,1440.0,1148.0,1625.3344065456793,0.0,119.33333333333333,0.08287037037037037,0.0,0.0,0.0,0.0,172.66666666666666,0.11990740740740742,0.7199074074074074,0.9085648148148149,0.9074074074074074,0.5694444444444445,0.8807870370370371
design-0002,classifier_dominant,platform_controlled,3,0.8935185185185185,0.00892930626017863,36.0,0.0,1440.0,1286.6666666666667,1344.4095574478717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.33333333333334,0.10648148148148147,0.7916666666666666,1.0,0.9791666666666666,0.732638888888889,0.9641203703703703
design-0002,endpoint_discovery_dominant,direct_e2ee,3,0.39212962962962966,0.07329706770222712,3.3333333333333335,1.0,1440.0,564.6666666666666,1401.0371267337398,0.027777777777777776,0.0,0.0,806.0,0.5597222222222222,0.0,0.0,69.33333333333333,0.04814814814814814,0.34027777777777773,0.4664351851851852,0.39699074074074076,0.26851851851851855,0.4884259259259259
design-0002,endpoint_discovery_dominant,ephemeral_relay,3,0.7766203703703702,0.012194043695431372,36.0,0.0,1440.0,1118.3333333333333,1736.1690935771846,0.005555555555555556,0.0,0.0,146.0,0.10138888888888888,0.0,0.0,175.66666666666666,0.12199074074074075,0.7164351851851851,0.8935185185185185,0.8946759259259259,0.5150462962962963,0.8634259259259259
design-0002,endpoint_discovery_dominant,fixed_proxy,3,0.09837962962962964,0.007360237544252152,1.6666666666666667,1.0,1440.0,141.66666666666666,1626.1209024401196,0.022222222222222223,0.0,0.0,1283.6666666666667,0.8914351851851853,0.0,0.0,14.666666666666666,0.010185185185185184,0.09027777777777779,0.125,0.10185185185185186,0.03819444444444445,0.13657407407407407
design-0002,endpoint_discovery_dominant,generated_transport,3,0.8525462962962962,0.010675789405185328,36.0,0.0,1440.0,1227.6666666666667,1624.9115315344754,0.011904761904761904,0.0,0.0,27.0,0.01875,0.0,0.0,185.33333333333334,0.12870370370370368,0.7708333333333334,0.9780092592592592,0.9652777777777778,0.6053240740740741,0.9432870370370371
design-0002,endpoint_discovery_dominant,platform_controlled,3,0.8935185185185185,0.00892930626017863,36.0,0.0,1440.0,1286.6666666666667,1344.4095574478717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.33333333333334,0.10648148148148147,0.7916666666666666,1.0,0.9791666666666666,0.732638888888889,0.9641203703703703
design-0002,resource_bounded_composed,direct_e2ee,3,0.2636574074074074,0.01884407128605028,2.6666666666666665,1.0,1440.0,379.6666666666667,1419.2327716368743,0.03600823045267489,154.66666666666666,0.1074074074074074,864.6666666666666,0.600462962962963,0.0,0.0,41.0,0.02847222222222222,0.19212962962962962,0.36921296296296297,0.22569444444444442,0.14236111111111113,0.38888888888888884
design-0002,resource_bounded_composed,ephemeral_relay,3,0.5472222222222222,0.007733006059486164,22.333333333333332,1.0,1440.0,788.0,1740.1066832519207,0.005092592592592593,524.6666666666666,0.36435185185185187,0.3333333333333333,0.0002314814814814815,0.0,0.0,127.0,0.08819444444444445,0.4803240740740741,0.6203703703703703,0.6319444444444444,0.3726851851851852,0.6307870370370371
design-0002,resource_bounded_composed,fixed_proxy,3,0.16087962962962965,0.02947369267110557,2.0,1.0,1440.0,231.66666666666666,1516.1604024318294,0.06419753086419754,234.33333333333334,0.16273148148148148,953.6666666666666,0.6622685185185185,0.0,0.0,20.333333333333332,0.014120370370370372,0.11805555555555557,0.2199074074074074,0.10532407407407407,0.05324074074074075,0.3078703703703704
design-0002,resource_bounded_composed,generated_transport,3,0.7969907407407408,0.017736678476379993,36.0,0.0,1440.0,1147.6666666666667,1625.3276053895734,0.010361552028218694,119.33333333333333,0.08287037037037037,0.3333333333333333,0.0002314814814814815,0.0,0.0,172.66666666666666,0.11990740740740742,0.7199074074074074,0.9085648148148149,0.9050925925925926,0.5694444444444445,0.8819444444444443
design-0002,resource_bounded_composed,platform_controlled,3,0.8775462962962964,0.01325522065020397,36.0,0.0,1440.0,1263.6666666666667,1344.7623001759787,0.0,0.0,0.0,0.0,0.0,27.333333333333332,0.018981481481481478,149.0,0.10347222222222223,0.7685185185185185,0.9710648148148148,0.9791666666666666,0.7233796296296297,0.9456018518518517
design-0003,adaptive_composed,direct_e2ee,3,0.15810185185185185,0.07564770898372003,2.3333333333333335,1.0,1440.0,227.66666666666666,2550.623454038074,0.035493827160493825,44.0,0.030555555555555555,1128.6666666666667,0.7837962962962962,0.0,0.0,39.666666666666664,0.027546296296296294,0.13657407407407407,0.21064814814814814,0.1550925925925926,0.05902777777777777,0.22916666666666666
design-0003,adaptive_composed,ephemeral_relay,3,0.5768518518518518,0.006851226197661494,33.333333333333336,0.6666666666666666,1440.0,830.6666666666666,3075.072007761452,0.007280785058562837,410.6666666666667,0.28518518518518515,6.333333333333333,0.0043981481481481476,0.0,0.0,192.33333333333334,0.1335648148148148,0.5231481481481483,0.6805555555555557,0.7395833333333334,0.23842592592592593,0.7025462962962963
design-0003,adaptive_composed,fixed_proxy,3,0.0800925925925926,0.020321648383044996,2.0,1.0,1440.0,115.33333333333333,2775.2636960158707,0.029629629629629627,68.33333333333333,0.0474537037037037,1239.6666666666667,0.8608796296296296,0.0,0.0,16.666666666666668,0.011574074074074075,0.0625,0.10879629629629628,0.06481481481481481,0.010416666666666666,0.1539351851851852
design-0003,adaptive_composed,generated_transport,3,0.6976851851851852,0.05441686045377934,30.666666666666668,0.3333333333333333,1440.0,1004.6666666666666,2875.8658484814273,0.014060356652949246,139.0,0.09652777777777778,72.66666666666667,0.050462962962962966,0.0,0.0,223.66666666666666,0.1553240740740741,0.6666666666666666,0.8495370370370371,0.8194444444444445,0.2916666666666667,0.861111111111111
design-0003,adaptive_composed,platform_controlled,3,0.8312499999999999,0.01689656258416176,36.0,0.0,1440.0,1197.0,2379.331785041835,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.020370370370370372,213.66666666666666,0.1483796296296296,0.7662037037037037,0.9699074074074074,0.9791666666666666,0.4976851851851852,0.9432870370370371
design-0003,classifier_dominant,direct_e2ee,3,0.6583333333333332,0.011474105306846063,36.0,0.0,1440.0,948.0,2479.1824357740384,0.0,315.0,0.21875,0.0,0.0,0.0,0.0,177.0,0.12291666666666667,0.5821759259259259,0.7592592592592592,0.8055555555555555,0.36574074074074076,0.7789351851851852
design-0003,classifier_dominant,ephemeral_relay,3,0.5826388888888888,0.0073164262172588255,33.333333333333336,0.6666666666666666,1440.0,839.0,3075.239295674688,0.0,408.0,0.2833333333333333,0.0,0.0,0.0,0.0,193.0,0.13402777777777777,0.5231481481481483,0.6805555555555557,0.7372685185185185,0.23842592592592593,0.7337962962962963
design-0003,classifier_dominant,fixed_proxy,3,0.4939814814814816,0.014720475088504329,8.333333333333334,1.0,1440.0,711.3333333333334,2782.233891419622,0.0,581.0,0.40347222222222223,0.0,0.0,0.0,0.0,147.66666666666666,0.1025462962962963,0.41898148148148145,0.5578703703703703,0.6481481481481483,0.23148148148148148,0.6134259259259259
design-0003,classifier_dominant,generated_transport,3,0.7342592592592592,0.00840057745908518,36.0,0.0,1440.0,1057.3333333333333,2874.872810735617,0.0,152.0,0.10555555555555556,0.0,0.0,0.0,0.0,230.66666666666666,0.16018518518518518,0.701388888888889,0.8784722222222222,0.8877314814814814,0.32523148148148145,0.8784722222222223
design-0003,classifier_dominant,platform_controlled,3,0.8476851851851852,0.013072044355088479,36.0,0.0,1440.0,1220.6666666666667,2379.016830541995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.33333333333334,0.1523148148148148,0.7905092592592592,1.0,0.9791666666666666,0.5057870370370371,0.9629629629629629
design-0003,endpoint_discovery_dominant,direct_e2ee,3,0.20555555555555557,0.29053932262918764,4.0,1.0,1440.0,296.0,2897.394183373115,0.030864197530864196,0.0,0.0,1092.0,0.7583333333333333,0.0,0.0,52.0,0.036111111111111115,0.1851851851851852,0.2546296296296296,0.22569444444444445,0.10185185185185185,0.2604166666666667
design-0003,endpoint_discovery_dominant,ephemeral_relay,3,0.7421296296296297,0.05434591661075719,36.0,0.0,1440.0,1068.6666666666667,3072.868468276678,0.006964229186451409,0.0,0.0,115.33333333333333,0.08009259259259259,0.0,0.0,256.0,0.17777777777777778,0.7152777777777777,0.9108796296296298,0.8969907407407408,0.30439814814814814,0.8831018518518517
design-0003,endpoint_discovery_dominant,fixed_proxy,3,0.06874999999999999,0.05773502691896257,1.3333333333333333,1.0,1440.0,99.0,2537.328573420214,0.021296296296296296,0.0,0.0,1323.3333333333333,0.9189814814814815,0.0,0.0,17.666666666666668,0.012268518518518517,0.05439814814814815,0.09606481481481481,0.0625,0.02199074074074074,0.1087962962962963
design-0003,endpoint_discovery_dominant,generated_transport,3,0.7233796296296294,0.08653940680430589,22.666666666666668,0.6666666666666666,1440.0,1041.6666666666667,2879.3319836006485,0.00823045267489712,0.0,0.0,179.0,0.12430555555555556,0.0,0.0,219.33333333333334,0.15231481481481482,0.6886574074074074,0.8912037037037037,0.8356481481481483,0.324074074074074,0.8773148148148149
design-0003,endpoint_discovery_dominant,platform_controlled,3,0.8476851851851852,0.013072044355088479,36.0,0.0,1440.0,1220.6666666666667,2379.016830541995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.33333333333334,0.1523148148148148,0.7905092592592592,1.0,0.9791666666666666,0.5057870370370371,0.9629629629629629
design-0003,resource_bounded_composed,direct_e2ee,3,0.20972222222222223,0.041914770592562725,3.0,1.0,1440.0,302.0,2482.836397229266,0.044753086419753084,70.0,0.048611111111111105,1019.3333333333334,0.7078703703703705,0.0,0.0,48.666666666666664,0.033796296296296297,0.18171296296296294,0.2604166666666667,0.20486111111111108,0.06944444444444443,0.3321759259259259
design-0003,resource_bounded_composed,ephemeral_relay,3,0.5756944444444444,0.010485881160098279,33.333333333333336,0.6666666666666666,1440.0,829.0,3075.2329143792317,0.004510921177587844,416.0,0.2888888888888889,3.0,0.0020833333333333333,0.0,0.0,192.0,0.13333333333333333,0.5231481481481483,0.6805555555555557,0.7280092592592592,0.23842592592592593,0.7083333333333334
design-0003,resource_bounded_composed,fixed_proxy,3,0.19398148148148153,0.05239413439431977,3.6666666666666665,1.0,1440.0,279.3333333333333,2365.762747332553,0.05277777777777778,155.33333333333334,0.10787037037037038,968.3333333333334,0.6724537037037037,0.0,0.0,37.0,0.02569444444444444,0.12037037037037036,0.2511574074074074,0.15625,0.05439814814814814,0.38773148148148145
design-0003,resource_bounded_composed,generated_transport,3,0.7310185185185185,0.006301230365192781,36.0,0.0,1440.0,1052.6666666666667,2874.8408007321596,0.018861454046639234,155.0,0.1076388888888889,2.3333333333333335,0.0016203703703703703,0.0,0.0,230.0,0.15972222222222224,0.701388888888889,0.8784722222222222,0.8773148148148149,0.32523148148148145,0.8726851851851851
