strategy,replicates,auac,auac_ci_low,auac_ci_high,t50,t50_ci_low,t50_ci_high,byte_overhead,byte_overhead_ci_low,byte_overhead_ci_high,mean_completion_ms,mean_completion_ms_ci_low,mean_completion_ms_ci_high,endpoint_risk_exposure,endpoint_risk_exposure_ci_low,endpoint_risk_exposure_ci_high,t50_event_fraction,provider_controlled_attempts,auac_text,auac_text_ci_low,auac_text_ci_high,auac_presence,auac_presence_ci_low,auac_presence_ci_high,auac_media,auac_media_ci_low,auac_media_ci_high,auac_file,auac_file_ci_low,auac_file_ci_high,auac_realtime,auac_realtime_ci_low,auac_realtime_ci_high
deadline_cost_failover,20,0.9145746527777778,0.9091145833333334,0.9192881944444447,36.0,36.0,36.0,1.2407417410595676,1.225373139304858,1.2568285768953584,2141.0950363980455,2123.8070485121475,2157.137844854929,1924.1820000000002,1887.7617500000006,1970.9203250000007,0.0,0,0.9770399305555555,0.9741753472222221,0.9796440972222221,0.9517795138888887,0.9442274305555556,0.9590277777777778,0.9749131944444442,0.9717447916666669,0.9777354600694445,0.8999565972222223,0.8924902343750001,0.9071180555555556,0.7691840277777778,0.7554210069444445,0.7817285156249999
fso_no_feedback,20,0.9147569444444443,0.9090796440972223,0.9200091145833333,36.0,36.0,36.0,1.2384499731322065,1.223234002860307,1.2540084291083815,2151.012842200459,2131.595464304089,2170.720029438221,1826.6130000000005,1760.3286750000002,1876.6706250000004,0.0,0,0.9793402777777777,0.9763020833333332,0.9820746527777777,0.9510416666666668,0.9433582899305558,0.9580740017361112,0.9759548611111111,0.972873263888889,0.9791232638888889,0.9021267361111113,0.8940961371527779,0.91015625,0.7653211805555556,0.7511263020833332,0.778560112847222
