strategy,replicates,auac,auac_ci_low,auac_ci_high,t50,t50_ci_low,t50_ci_high,byte_overhead,byte_overhead_ci_low,byte_overhead_ci_high,mean_completion_ms,mean_completion_ms_ci_low,mean_completion_ms_ci_high,endpoint_risk_exposure,endpoint_risk_exposure_ci_low,endpoint_risk_exposure_ci_high,t50_event_fraction,provider_controlled_attempts,auac_text,auac_text_ci_low,auac_text_ci_high,auac_presence,auac_presence_ci_low,auac_presence_ci_high,auac_media,auac_media_ci_low,auac_media_ci_high,auac_file,auac_file_ci_low,auac_file_ci_high,auac_realtime,auac_realtime_ci_low,auac_realtime_ci_high
deadline_cost_failover,20,0.9148958333333332,0.9090707465277779,0.9200444878472224,36.0,36.0,36.0,1.2380130653196237,1.225537792787542,1.2511205721810403,2140.724811243939,2122.340451646434,2158.3385458754924,1976.5180000000005,1898.2717500000003,2056.1042500000003,0.0,0,0.9809461805555555,0.9773003472222224,0.9839409722222221,0.9531684027777778,0.9447471788194445,0.9612847222222222,0.9746961805555555,0.9699218750000002,0.9783854166666668,0.8986979166666668,0.8912315538194445,0.906423611111111,0.7669704861111111,0.7519509548611111,0.7807313368055556
fso_no_feedback,20,0.9105989583333335,0.9050863715277778,0.9163023003472222,36.0,36.0,36.0,1.2407136249269355,1.2280069224877452,1.253498847702123,2203.324194390706,2165.4414990645773,2238.3506637327887,1498.4030000000005,1295.8059000000007,1683.3208750000006,0.0,0,0.9780381944444445,0.9726562500000002,0.9825531684027778,0.9476996527777777,0.9402322048611109,0.9551226128472222,0.970920138888889,0.9661024305555557,0.9758680555555557,0.8941406250000001,0.8870659722222223,0.9017795138888888,0.7621961805555555,0.745483940972222,0.7774327256944444
