strategy,epoch,availability,ci_low,ci_high
deadline_cost_failover,0,0.9168749999999999,0.9074921874999999,0.9259374999999999
deadline_cost_failover,1,0.9340624999999999,0.923125,0.9450000000000001
deadline_cost_failover,2,0.9331250000000001,0.920625,0.9446875
deadline_cost_failover,3,0.9353125,0.9234375,0.9468828125
deadline_cost_failover,4,0.9356250000000002,0.9231171875,0.9490624999999999
deadline_cost_failover,5,0.9400000000000001,0.9262499999999999,0.9528125000000001
deadline_cost_failover,6,0.9340624999999999,0.9178124999999999,0.9490624999999999
deadline_cost_failover,7,0.9037499999999999,0.8884375,0.9190625000000001
deadline_cost_failover,8,0.9375000000000002,0.9271874999999999,0.9487499999999999
deadline_cost_failover,9,0.8824999999999997,0.8603046874999998,0.9025000000000001
deadline_cost_failover,10,0.8959374999999999,0.8740625,0.9165625000000002
deadline_cost_failover,11,0.8984375,0.8862500000000001,0.9106249999999998
deadline_cost_failover,12,0.9037499999999999,0.88125,0.9234375
deadline_cost_failover,13,0.899375,0.8656171874999999,0.9296875
deadline_cost_failover,14,0.8612500000000001,0.812484375,0.9075078125
deadline_cost_failover,15,0.8165625000000001,0.7587421874999999,0.8699999999999999
deadline_cost_failover,16,0.9171875,0.9021874999999999,0.9328125
deadline_cost_failover,17,0.930625,0.9165546874999998,0.94375
deadline_cost_failover,18,0.9200000000000002,0.9028046874999999,0.9359375000000002
deadline_cost_failover,19,0.9084375,0.89,0.9240703125
deadline_cost_failover,20,0.9018750000000001,0.8643671874999999,0.928125
deadline_cost_failover,21,0.9128125,0.8881250000000002,0.9340624999999999
deadline_cost_failover,22,0.9115625000000002,0.8953125,0.9259453125000001
deadline_cost_failover,23,0.9024999999999999,0.87375,0.928125
deadline_cost_failover,24,0.9171875,0.899375,0.9328125
deadline_cost_failover,25,0.9156249999999998,0.8868750000000001,0.938125
deadline_cost_failover,26,0.91625,0.8978125000000002,0.9328125
deadline_cost_failover,27,0.9146875,0.889375,0.9337499999999999
deadline_cost_failover,28,0.9259375000000001,0.9068750000000001,0.9418749999999998
deadline_cost_failover,29,0.9225000000000001,0.9059296874999999,0.9375078125000001
deadline_cost_failover,30,0.9178125000000001,0.9018671874999998,0.9331250000000001
deadline_cost_failover,31,0.9140625000000002,0.8921796875,0.9328203125000001
deadline_cost_failover,32,0.9356249999999999,0.9190546874999999,0.9521875
deadline_cost_failover,33,0.9271874999999999,0.9103046874999998,0.9440703125
deadline_cost_failover,34,0.9365625000000002,0.9200000000000002,0.951875
deadline_cost_failover,35,0.934375,0.9203125,0.9465625000000001
fso_no_feedback,0,0.9181249999999999,0.9034375000000001,0.9315703125
fso_no_feedback,1,0.9303124999999998,0.9168671874999998,0.94375
fso_no_feedback,2,0.934375,0.9215625000000001,0.9468828125000001
fso_no_feedback,3,0.9346874999999999,0.9228046874999998,0.9471874999999998
fso_no_feedback,4,0.9315625000000001,0.9178124999999999,0.945625
fso_no_feedback,5,0.9418749999999999,0.9268749999999999,0.9549999999999998
fso_no_feedback,6,0.9303125,0.914375,0.945
fso_no_feedback,7,0.9053124999999997,0.8896875000000002,0.9212578124999999
fso_no_feedback,8,0.9396875000000001,0.9296875,0.9506249999999998
fso_no_feedback,9,0.8815624999999999,0.8637499999999999,0.9003124999999998
fso_no_feedback,10,0.8949999999999999,0.8753125,0.9140625000000002
fso_no_feedback,11,0.8887500000000002,0.8787499999999999,0.8984374999999998
fso_no_feedback,12,0.9065625,0.8800000000000001,0.9287499999999997
fso_no_feedback,13,0.8946875000000001,0.8503046875,0.9271874999999999
fso_no_feedback,14,0.8699999999999999,0.8262421874999999,0.9121875000000002
fso_no_feedback,15,0.8256249999999999,0.7709218750000001,0.878125
fso_no_feedback,16,0.9149999999999998,0.9,0.9318828125
fso_no_feedback,17,0.9312499999999998,0.915625,0.9462499999999998
fso_no_feedback,18,0.91875,0.9015625,0.9346953125000002
fso_no_feedback,19,0.9109375,0.8918750000000001,0.9281328124999999
fso_no_feedback,20,0.9,0.8609375,0.9268828124999998
fso_no_feedback,21,0.9146875,0.8918750000000001,0.9334374999999999
fso_no_feedback,22,0.9084375000000001,0.8909296874999999,0.9265625
fso_no_feedback,23,0.9021874999999999,0.8740546874999997,0.9265703124999999
fso_no_feedback,24,0.9159375000000001,0.89625,0.9328125
fso_no_feedback,25,0.9118749999999999,0.8890546874999998,0.9312578125
fso_no_feedback,26,0.9190624999999999,0.9009375000000001,0.9359375
fso_no_feedback,27,0.9081250000000001,0.8831249999999999,0.9290703125000002
fso_no_feedback,28,0.9243750000000001,0.9065625,0.9412500000000001
fso_no_feedback,29,0.92125,0.9037421874999999,0.938125
fso_no_feedback,30,0.9159375000000001,0.9015625000000002,0.9300000000000003
fso_no_feedback,31,0.9121875000000002,0.8956250000000001,0.928125
fso_no_feedback,32,0.9350000000000002,0.9181249999999999,0.9509374999999999
fso_no_feedback,33,0.9243750000000001,0.9071875,0.9412499999999998
fso_no_feedback,34,0.9381250000000001,0.9256250000000001,0.9512500000000002
fso_no_feedback,35,0.9315625000000001,0.9175000000000001,0.944375
