seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
12007,direct_e2ee,0,file,0.798496535293422,364.89249043380727,0.09719754085049248,1,6
12007,direct_e2ee,0,media,0.8556271326251629,264.6251895376872,0.09719754085049248,1,6
12007,direct_e2ee,0,presence,0.9231405952520522,142.81848735736546,0.09719754085049248,1,6
12007,direct_e2ee,0,realtime,0.6907264241313433,169.95019283583517,0.09719754085049248,1,6
12007,direct_e2ee,0,text,0.8922007208974588,169.12703824286015,0.09719754085049248,1,6
12007,direct_e2ee,1,file,0.8424783924374831,340.62300506915864,0.1021301796117775,1,6
12007,direct_e2ee,1,media,0.8550618484365067,243.1858404762179,0.1021301796117775,1,6
12007,direct_e2ee,1,presence,0.8678363056290144,123.94596636144858,0.1021301796117775,1,6
12007,direct_e2ee,1,realtime,0.6374727475526474,161.7494879106242,0.1021301796117775,1,6
12007,direct_e2ee,1,text,0.9061557362107368,164.37520354837898,0.1021301796117775,1,6
12007,direct_e2ee,2,file,0.7731397289647555,315.95039775951693,0.10586503568963723,1,6
12007,direct_e2ee,2,media,0.8250650740487793,236.49796888123782,0.10586503568963723,1,6
12007,direct_e2ee,2,presence,0.9030251942898028,167.3480403821977,0.10586503568963723,1,6
12007,direct_e2ee,2,realtime,0.6556615375369239,153.8085328099854,0.10586503568963723,1,6
12007,direct_e2ee,2,text,0.8881992406782534,167.24232707518016,0.10586503568963723,1,6
12007,direct_e2ee,3,file,0.8506876811310817,336.24923323863777,0.0931661163766263,1,6
12007,direct_e2ee,3,media,0.884177856253726,245.1969106787227,0.0931661163766263,1,6
12007,direct_e2ee,3,presence,0.9218875064440235,141.8560187366439,0.0931661163766263,1,6
12007,direct_e2ee,3,realtime,0.6960156914826243,159.88205489097987,0.0931661163766263,1,6
12007,direct_e2ee,3,text,0.896717112418083,171.18495604705356,0.0931661163766263,1,6
12007,direct_e2ee,4,file,0.7947567401711336,351.83381170137307,0.10649130425797804,1,6
12007,direct_e2ee,4,media,0.8500846036233874,274.22905106807616,0.10649130425797804,1,6
12007,direct_e2ee,4,presence,0.9124805155745307,126.94873188897701,0.10649130425797804,1,6
12007,direct_e2ee,4,realtime,0.6571349637787551,150.58862419842623,0.10649130425797804,1,6
12007,direct_e2ee,4,text,0.9146018235723562,150.68121104792033,0.10649130425797804,1,6
12007,direct_e2ee,5,file,0.7919809614868172,360.90127219209523,0.12153687022677051,1,6
12007,direct_e2ee,5,media,0.8482553373067898,320.0017521124264,0.12153687022677051,1,6
12007,direct_e2ee,5,presence,0.8893993894052092,130.83552054217427,0.12153687022677051,1,6
12007,direct_e2ee,5,realtime,0.666206838353371,154.4840388459254,0.12153687022677051,1,6
12007,direct_e2ee,5,text,0.8676878805086767,179.69428091044355,0.12153687022677051,1,6
12007,direct_e2ee,6,file,0.7841830864222599,396.36416441845813,0.15386194987428392,1,6
12007,direct_e2ee,6,media,0.8267987998813837,255.15223454225827,0.15386194987428392,1,6
12007,direct_e2ee,6,presence,0.8421224282190759,142.162308504451,0.15386194987428392,1,6
