seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,direct_e2ee,14,realtime,0.75,533.555163834324,0.6666666666666666,0,6
4001,direct_e2ee,14,text,0.75,185.4645936640922,0.6666666666666666,0,6
4001,direct_e2ee,15,file,0.625,5775.079842817354,0.5,0,6
4001,direct_e2ee,15,media,1.0,1657.5450136790328,0.5,0,6
4001,direct_e2ee,15,presence,0.9375,121.34581808035574,0.5,0,6
4001,direct_e2ee,15,realtime,0.6875,531.1830700383227,0.5,0,6
4001,direct_e2ee,15,text,1.0,176.8255552660555,0.5,0,6
4001,direct_e2ee,16,file,0.875,5805.817758638699,0.5,0,6
4001,direct_e2ee,16,media,1.0,1686.17196675071,0.5,0,6
4001,direct_e2ee,16,presence,0.9375,101.1718900318236,0.6666666666666666,1,6
4001,direct_e2ee,16,realtime,0.5625,548.7334325882207,0.6666666666666666,1,6
4001,direct_e2ee,16,text,0.875,183.29888415887373,0.5,0,6
4001,direct_e2ee,17,file,0.5,5761.013298450058,1.0,3,6
4001,direct_e2ee,17,media,0.875,1704.1973623248875,0.8333333333333334,2,6
4001,direct_e2ee,17,presence,0.0,nan,1.0,3,6
4001,direct_e2ee,17,realtime,0.0,nan,1.0,3,6
4001,direct_e2ee,17,text,0.8125,149.59888418192276,0.6666666666666666,1,6
4001,direct_e2ee,18,file,0.875,5787.281568043622,0.8333333333333334,1,6
4001,direct_e2ee,18,media,0.875,1658.5000696705995,0.8333333333333334,1,6
4001,direct_e2ee,18,presence,0.625,134.58606607830936,1.0,2,6
4001,direct_e2ee,18,realtime,0.0,nan,1.0,2,6
4001,direct_e2ee,18,text,0.8125,146.58019133168528,0.6666666666666666,0,6
4001,direct_e2ee,19,file,0.0,nan,1.0,0,6
4001,direct_e2ee,19,media,0.0,nan,1.0,0,6
4001,direct_e2ee,19,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,19,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,19,text,0.0,nan,1.0,0,6
4001,direct_e2ee,20,file,0.0,nan,1.0,0,6
4001,direct_e2ee,20,media,0.0,nan,1.0,0,6
4001,direct_e2ee,20,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,20,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,20,text,0.0,nan,1.0,0,6
4001,direct_e2ee,21,file,0.0,nan,1.0,0,6
4001,direct_e2ee,21,media,0.0,nan,1.0,0,6
4001,direct_e2ee,21,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,21,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,21,text,0.0,nan,1.0,0,6
4001,direct_e2ee,22,file,0.0,nan,1.0,1,6
4001,direct_e2ee,22,media,0.0,nan,1.0,1,6
4001,direct_e2ee,22,presence,0.0,nan,1.0,1,6
4001,direct_e2ee,22,realtime,0.0,nan,1.0,1,6
4001,direct_e2ee,22,text,0.1875,179.21395842497122,1.0,1,6
4001,direct_e2ee,23,file,0.8125,5763.262187740783,0.6666666666666666,1,6
4001,direct_e2ee,23,media,0.875,1636.8979098950415,0.6666666666666666,1,6
4001,direct_e2ee,23,presence,0.8125,111.96751483478546,0.6666666666666666,1,6
4001,direct_e2ee,23,realtime,0.6875,493.51568265750615,0.6666666666666666,1,6
4001,direct_e2ee,23,text,0.9375,164.61744615699067,0.5,0,6
4001,direct_e2ee,24,file,0.8125,5774.128569649967,0.3333333333333333,0,6
4001,direct_e2ee,24,media,0.875,1704.551345974566,0.3333333333333333,0,6
4001,direct_e2ee,24,presence,0.875,118.89609995169756,0.5,1,6
4001,direct_e2ee,24,realtime,0.5625,536.1919783903286,0.8333333333333334,3,6
4001,direct_e2ee,24,text,0.875,167.14859599387987,0.3333333333333333,0,6
4001,direct_e2ee,25,file,0.0,nan,1.0,1,6
4001,direct_e2ee,25,media,0.25,1724.1187675844524,1.0,1,6
4001,direct_e2ee,25,presence,0.0,nan,1.0,1,6
4001,direct_e2ee,25,realtime,0.0,nan,1.0,1,6
4001,direct_e2ee,25,text,0.9375,165.26169828573668,0.8333333333333334,0,6
4001,direct_e2ee,26,file,0.0,nan,1.0,0,6
4001,direct_e2ee,26,media,0.0,nan,1.0,0,6
4001,direct_e2ee,26,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,26,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,26,text,0.0,nan,1.0,0,6
4001,direct_e2ee,27,file,0.0,nan,1.0,0,6
4001,direct_e2ee,27,media,0.0,nan,1.0,0,6
4001,direct_e2ee,27,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,27,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,27,text,0.0,nan,1.0,0,6
4001,direct_e2ee,28,file,0.0,nan,1.0,1,6
4001,direct_e2ee,28,media,0.5,1679.8008978206435,1.0,1,6
4001,direct_e2ee,28,presence,0.0,nan,1.0,1,6
4001,direct_e2ee,28,realtime,0.0,nan,1.0,1,6
4001,direct_e2ee,28,text,1.0,184.38499087496297,0.8333333333333334,0,6
4001,direct_e2ee,29,file,0.8125,5899.503550802608,0.8333333333333334,0,6
4001,direct_e2ee,29,media,0.9375,1690.9672610651637,0.8333333333333334,0,6
4001,direct_e2ee,29,presence,0.5625,109.76031105518011,1.0,1,6
4001,direct_e2ee,29,realtime,0.0,nan,1.0,1,6
4001,direct_e2ee,29,text,1.0,149.15711060478355,0.8333333333333334,0,6
4001,direct_e2ee,30,file,0.6875,5762.514012943323,0.6666666666666666,1,6
4001,direct_e2ee,30,media,0.9375,1642.3630363338195,0.6666666666666666,1,6
4001,direct_e2ee,30,presence,0.9375,126.20559486475209,0.6666666666666666,1,6
4001,direct_e2ee,30,realtime,0.9375,522.4184897716566,0.6666666666666666,1,6
4001,direct_e2ee,30,text,0.8125,182.11014682719357,0.6666666666666666,1,6
4001,direct_e2ee,31,file,0.0,nan,1.0,3,6
4001,direct_e2ee,31,media,0.0,nan,1.0,3,6
4001,direct_e2ee,31,presence,0.0,nan,1.0,3,6
4001,direct_e2ee,31,realtime,0.0,nan,1.0,3,6
4001,direct_e2ee,31,text,0.625,155.22956402150425,1.0,3,6
4001,direct_e2ee,32,file,0.0,nan,1.0,0,6
4001,direct_e2ee,32,media,0.0,nan,1.0,0,6
4001,direct_e2ee,32,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,32,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,32,text,0.0,nan,1.0,0,6
4001,direct_e2ee,33,file,0.0,nan,1.0,0,6
4001,direct_e2ee,33,media,0.0,nan,1.0,0,6
4001,direct_e2ee,33,presence,0.0,nan,1.0,0,6
4001,direct_e2ee,33,realtime,0.0,nan,1.0,0,6
4001,direct_e2ee,33,text,0.0,nan,1.0,0,6
4001,direct_e2ee,34,file,0.0,nan,1.0,1,6
4001,direct_e2ee,34,media,0.0,nan,1.0,1,6
