strategy,epoch,availability,ci_low,ci_high
deadline_cost_failover,0,0.9128125,0.9018749999999998,0.9240625
deadline_cost_failover,1,0.9225,0.9081250000000001,0.9368749999999999
deadline_cost_failover,2,0.929375,0.9159296874999998,0.9415625000000001
deadline_cost_failover,3,0.9287500000000002,0.909984375,0.9462499999999998
deadline_cost_failover,4,0.930625,0.9165546874999998,0.945
deadline_cost_failover,5,0.9396875000000001,0.9253125000000001,0.9515625000000002
deadline_cost_failover,6,0.931875,0.9146875,0.946875
deadline_cost_failover,7,0.905625,0.8884296874999998,0.92125
deadline_cost_failover,8,0.9256249999999998,0.913125,0.9378125
deadline_cost_failover,9,0.8546874999999998,0.8256249999999999,0.881875
deadline_cost_failover,10,0.875625,0.8534296874999998,0.8984374999999998
deadline_cost_failover,11,0.8815624999999999,0.8621875000000001,0.8990625
deadline_cost_failover,12,0.8706249999999999,0.7987500000000001,0.9153125
deadline_cost_failover,13,0.8424999999999999,0.7437499999999999,0.9149999999999998
deadline_cost_failover,14,0.7078125,0.536859375,0.8562734374999998
deadline_cost_failover,15,0.7134375000000002,0.5890468750000001,0.8203203124999999
deadline_cost_failover,16,0.91375,0.89875,0.9293750000000001
deadline_cost_failover,17,0.9278125000000002,0.9112500000000001,0.9428124999999999
deadline_cost_failover,18,0.8971874999999999,0.865625,0.9203125
deadline_cost_failover,19,0.9015625,0.8784296874999998,0.9215625
deadline_cost_failover,20,0.8912499999999998,0.844984375,0.9234375
deadline_cost_failover,21,0.89125,0.8559296874999999,0.9199999999999999
deadline_cost_failover,22,0.9056249999999999,0.8903125,0.9203125
deadline_cost_failover,23,0.8709375000000001,0.8012421874999999,0.9215625
deadline_cost_failover,24,0.9174999999999999,0.9021796874999998,0.9312578125
deadline_cost_failover,25,0.9190624999999999,0.8950000000000001,0.9378125
deadline_cost_failover,26,0.921875,0.9053046874999997,0.9378124999999999
deadline_cost_failover,27,0.9037499999999999,0.8634375000000001,0.93125
deadline_cost_failover,28,0.9218749999999998,0.9059375000000001,0.9368828125000002
deadline_cost_failover,29,0.9303125000000001,0.9121796874999997,0.9465625
deadline_cost_failover,30,0.9215625,0.9074921874999999,0.9331250000000001
deadline_cost_failover,31,0.9115624999999999,0.8934374999999999,0.9278124999999999
deadline_cost_failover,32,0.9309375000000001,0.913125,0.9481250000000001
deadline_cost_failover,33,0.9290625,0.9153125000000001,0.9424999999999999
deadline_cost_failover,34,0.92875,0.911875,0.9450078125
deadline_cost_failover,35,0.9362499999999999,0.9193749999999999,0.9490624999999999
fso_no_feedback,0,0.9209375000000002,0.9096875000000001,0.9318828125
fso_no_feedback,1,0.9290624999999999,0.915625,0.9428124999999999
fso_no_feedback,2,0.9353125000000002,0.9243750000000001,0.9459374999999998
fso_no_feedback,3,0.9393750000000001,0.9271875000000002,0.9509375
fso_no_feedback,4,0.940625,0.929375,0.9515624999999999
fso_no_feedback,5,0.9403125000000003,0.9262500000000001,0.9528203125
fso_no_feedback,6,0.9375,0.9209296874999999,0.953125
fso_no_feedback,7,0.9043750000000002,0.8881249999999999,0.9209453125000001
fso_no_feedback,8,0.9371875000000001,0.9240625,0.9490703125000001
fso_no_feedback,9,0.8862500000000001,0.8659375,0.9068750000000001
fso_no_feedback,10,0.89375,0.8746875,0.9134453124999999
fso_no_feedback,11,0.8943749999999999,0.8765546875,0.9100000000000001
fso_no_feedback,12,0.9081250000000001,0.8831171874999999,0.9281328124999999
fso_no_feedback,13,0.8996875,0.866875,0.9259375000000001
fso_no_feedback,14,0.8571875,0.8059296874999999,0.9040625
fso_no_feedback,15,0.8087500000000001,0.7499921875000001,0.8665624999999999
fso_no_feedback,16,0.9168750000000001,0.9003125000000001,0.9340624999999999
fso_no_feedback,17,0.9268749999999999,0.9103125000000001,0.9421953125000001
fso_no_feedback,18,0.9153125,0.8984375,0.9309375
fso_no_feedback,19,0.9153125,0.8987499999999999,0.9303125
fso_no_feedback,20,0.905625,0.8674921875,0.931875
fso_no_feedback,21,0.911875,0.8815625,0.9334453125000001
fso_no_feedback,22,0.9156249999999998,0.9012500000000001,0.9293828125
fso_no_feedback,23,0.9068750000000001,0.8734296874999999,0.9343749999999998
fso_no_feedback,24,0.9215625000000001,0.9034296874999999,0.9368749999999999
fso_no_feedback,25,0.9193749999999999,0.8968750000000002,0.9393749999999998
fso_no_feedback,26,0.914375,0.896875,0.9312578125
fso_no_feedback,27,0.9140624999999998,0.8859296874999998,0.9337500000000001
fso_no_feedback,28,0.92875,0.9096796875000002,0.945625
fso_no_feedback,29,0.9259374999999999,0.9100000000000001,0.9418749999999999
fso_no_feedback,30,0.9203125,0.9043750000000002,0.9349999999999999
fso_no_feedback,31,0.9143749999999999,0.8928125,0.9334374999999999
fso_no_feedback,32,0.9349999999999999,0.9178046874999999,0.9506250000000002
fso_no_feedback,33,0.9268750000000001,0.9090625000000001,0.9434453125000001
fso_no_feedback,34,0.938125,0.9237500000000001,0.953125
fso_no_feedback,35,0.9371875,0.9209375,0.9512499999999997
