comparison,primary_strategy,baseline,paired_replicates,mean_difference,ci_low,ci_high,p_value,p_value_bh
fso_no_feedback-minus-deadline_cost_failover,fso_no_feedback,deadline_cost_failover,20,0.030859375,0.023956163194444453,0.03838693576388887,3.333222225925803e-05,3.333222225925803e-05
