strategy,replicates,auac,auac_ci_low,auac_ci_high,t50,t50_ci_low,t50_ci_high,byte_overhead,byte_overhead_ci_low,byte_overhead_ci_high,mean_completion_ms,mean_completion_ms_ci_low,mean_completion_ms_ci_high,endpoint_risk_exposure,endpoint_risk_exposure_ci_low,endpoint_risk_exposure_ci_high,t50_event_fraction,provider_controlled_attempts,auac_text,auac_text_ci_low,auac_text_ci_high,auac_presence,auac_presence_ci_low,auac_presence_ci_high,auac_media,auac_media_ci_low,auac_media_ci_high,auac_file,auac_file_ci_low,auac_file_ci_high,auac_realtime,auac_realtime_ci_low,auac_realtime_ci_high
fso,12,0.9134693287037038,0.9069719328703705,0.919603587962963,36.0,36.0,36.0,1.2358244545074129,1.218669324871971,1.2536122519863018,2168.794851548664,2142.83866741112,2194.8809663392767,1743.6050000000005,1643.3857500000001,1836.6885416666669,0.0,0,0.9762731481481483,0.9701967592592592,0.9815556278935187,0.9538483796296298,0.9465422453703703,0.9613715277777778,0.9766348379629629,0.9707736545138889,0.9814814814814815,0.9028501157407408,0.8936613859953705,0.9135579427083335,0.7577401620370369,0.7424750434027779,0.7722819010416667
fso_no_feedback,12,0.9152777777777777,0.910271629050926,0.9206170428240741,36.0,36.0,36.0,1.2377789870498785,1.2194330954960744,1.2564093418843651,2147.2339739713293,2127.255700392615,2168.5532090630895,1879.1216666666671,1865.2732916666675,1895.3898333333339,0.0,0,0.9775752314814815,0.9728009259259259,0.982204861111111,0.9521122685185186,0.9429958767361112,0.9601435908564814,0.9761284722222223,0.9705584490740741,0.9808322482638889,0.9045138888888888,0.8972800925925926,0.9110966435185186,0.7660590277777777,0.7554253472222223,0.7759693287037036
