strategy,epoch,availability,ci_low,ci_high
fso,0,0.9411458333333336,0.9203125,0.9604166666666668
fso,1,0.9343750000000001,0.9151041666666667,0.9536458333333334
fso,2,0.9286458333333333,0.9109375000000001,0.9468749999999999
fso,3,0.9171874999999999,0.8916666666666666,0.9421874999999998
fso,4,0.9322916666666666,0.9088541666666665,0.9526041666666667
fso,5,0.9286458333333334,0.9104166666666669,0.9447916666666666
fso,6,0.9203125000000001,0.8989453125,0.9416666666666668
fso,7,0.9265625000000002,0.9135416666666668,0.9395833333333333
fso,8,0.9208333333333333,0.9104166666666665,0.9317708333333332
fso,9,0.8958333333333335,0.8744791666666668,0.9203125000000001
fso,10,0.8921875,0.8624869791666666,0.9177083333333335
fso,11,0.9036458333333334,0.8749999999999999,0.9307291666666665
fso,12,0.9145833333333336,0.8927083333333333,0.9375
fso,13,0.9192708333333331,0.9067708333333333,0.9317708333333333
fso,14,0.8901041666666667,0.8473958333333335,0.9198046875
fso,15,0.8171875000000001,0.759375,0.8666796875
fso,16,0.9296874999999999,0.9093749999999999,0.9463541666666666
fso,17,0.9197916666666668,0.8812500000000002,0.9494921875000001
fso,18,0.9010416666666665,0.8723958333333334,0.9213541666666667
fso,19,0.8885416666666667,0.8421875000000001,0.9244791666666666
fso,20,0.8916666666666667,0.8468749999999999,0.9244791666666666
fso,21,0.9036458333333331,0.8807291666666667,0.9229166666666666
fso,22,0.9083333333333333,0.8885416666666668,0.9244791666666666
fso,23,0.8994791666666666,0.8640494791666665,0.9296874999999999
fso,24,0.9296875,0.9015624999999999,0.9526041666666667
fso,25,0.9229166666666666,0.9025911458333332,0.9421875000000001
fso,26,0.9197916666666667,0.8963541666666665,0.9432291666666667
fso,27,0.9276041666666668,0.9176953124999999,0.9369791666666667
fso,28,0.9031250000000002,0.8687499999999999,0.9322916666666669
fso,29,0.9296875,0.9041536458333335,0.9510416666666668
fso,30,0.9286458333333333,0.9130208333333333,0.9432421875
fso,31,0.9208333333333335,0.8989583333333336,0.9395833333333335
fso,32,0.9385416666666666,0.9197916666666667,0.9546875
fso,33,0.9067708333333333,0.8838541666666667,0.9291666666666667
fso,34,0.9130208333333333,0.8906250000000001,0.9333333333333335
fso,35,0.9192708333333335,0.9088541666666669,0.9291666666666666
fso_no_feedback,0,0.9427083333333334,0.9192708333333335,0.9635416666666666
fso_no_feedback,1,0.9375,0.9218749999999999,0.953125
fso_no_feedback,2,0.9354166666666667,0.9161328124999998,0.9536458333333332
fso_no_feedback,3,0.9177083333333332,0.8947916666666668,0.9421875000000002
fso_no_feedback,4,0.9369791666666667,0.9234374999999999,0.9505338541666667
fso_no_feedback,5,0.9312499999999999,0.9177083333333332,0.9437499999999998
fso_no_feedback,6,0.9213541666666666,0.8989583333333333,0.9432291666666667
fso_no_feedback,7,0.9380208333333334,0.9260286458333332,0.9500000000000001
fso_no_feedback,8,0.9192708333333334,0.90625,0.9328124999999999
fso_no_feedback,9,0.8958333333333334,0.8765624999999999,0.9156249999999999
fso_no_feedback,10,0.8999999999999999,0.8760286458333333,0.9203125
fso_no_feedback,11,0.9052083333333334,0.8755208333333334,0.9322916666666666
fso_no_feedback,12,0.9239583333333332,0.9057291666666667,0.9416666666666668
fso_no_feedback,13,0.9203125,0.9036458333333334,0.9343750000000002
fso_no_feedback,14,0.88125,0.8395703124999999,0.9135416666666668
fso_no_feedback,15,0.8093749999999998,0.7463411458333332,0.8635416666666668
fso_no_feedback,16,0.9375,0.9197916666666667,0.9536458333333333
fso_no_feedback,17,0.9161458333333333,0.88125,0.9442708333333333
fso_no_feedback,18,0.8937499999999999,0.8588541666666667,0.9171875000000002
fso_no_feedback,19,0.875,0.8229166666666666,0.9177083333333332
fso_no_feedback,20,0.8859374999999998,0.8343619791666667,0.9213541666666666
fso_no_feedback,21,0.9093749999999999,0.8890494791666667,0.9270833333333334
fso_no_feedback,22,0.9020833333333332,0.8807291666666667,0.9192708333333331
fso_no_feedback,23,0.9026041666666665,0.8645703124999998,0.9343750000000001
fso_no_feedback,24,0.9333333333333335,0.9104166666666668,0.9552083333333333
fso_no_feedback,25,0.9276041666666667,0.9062369791666667,0.946875
fso_no_feedback,26,0.9234374999999999,0.8979166666666667,0.9463541666666665
fso_no_feedback,27,0.9296875,0.9171874999999999,0.9411458333333332
fso_no_feedback,28,0.9020833333333332,0.8557161458333331,0.9375
fso_no_feedback,29,0.9328124999999999,0.9041666666666667,0.9546875
fso_no_feedback,30,0.9276041666666668,0.9104166666666665,0.9447916666666667
fso_no_feedback,31,0.9250000000000002,0.9031250000000001,0.9432291666666667
fso_no_feedback,32,0.9406249999999998,0.9171875000000002,0.9604166666666667
fso_no_feedback,33,0.9265624999999998,0.9083333333333332,0.9427083333333331
fso_no_feedback,34,0.9203125000000001,0.8973958333333335,0.9406249999999999
fso_no_feedback,35,0.9223958333333333,0.9078125,0.9359375000000001
