strategy,epoch,availability,ci_low,ci_high
deadline_cost_failover,0,0.9262500000000002,0.9159296874999998,0.9356249999999999
deadline_cost_failover,1,0.9315625000000001,0.9178125000000001,0.9459374999999998
deadline_cost_failover,2,0.934375,0.921875,0.946875
deadline_cost_failover,3,0.9378124999999999,0.925,0.9503125000000001
deadline_cost_failover,4,0.9331249999999999,0.9193671874999999,0.9453125
deadline_cost_failover,5,0.9362499999999999,0.91875,0.9509375
deadline_cost_failover,6,0.9334374999999999,0.915,0.9496874999999999
deadline_cost_failover,7,0.911875,0.8975000000000002,0.9259375000000001
deadline_cost_failover,8,0.9350000000000002,0.9225,0.9468828125
deadline_cost_failover,9,0.8740625000000002,0.8525,0.8943749999999999
deadline_cost_failover,10,0.8896875000000002,0.869375,0.909375
deadline_cost_failover,11,0.8925000000000001,0.875625,0.9075
deadline_cost_failover,12,0.9034374999999999,0.8787421874999999,0.9234375
deadline_cost_failover,13,0.8990625,0.8693671875,0.9253203125
deadline_cost_failover,14,0.8556250000000001,0.80625,0.9018749999999999
deadline_cost_failover,15,0.8078125,0.74875,0.8643828125
deadline_cost_failover,16,0.9103125000000001,0.8928125000000001,0.9265703124999999
deadline_cost_failover,17,0.9331250000000001,0.9178124999999999,0.9453125
deadline_cost_failover,18,0.9096874999999999,0.8909374999999999,0.9265624999999998
deadline_cost_failover,19,0.9128124999999999,0.8943750000000001,0.9284453125
deadline_cost_failover,20,0.9053125000000002,0.8646640624999999,0.9334374999999999
deadline_cost_failover,21,0.9115624999999999,0.8831093750000001,0.9321875000000001
deadline_cost_failover,22,0.9118749999999999,0.8978046874999999,0.9253125000000001
deadline_cost_failover,23,0.8984375,0.8634375000000001,0.9296875
deadline_cost_failover,24,0.9196875,0.9053046874999999,0.9328125
deadline_cost_failover,25,0.9162500000000001,0.8825,0.9396953125
deadline_cost_failover,26,0.9221875,0.9065546874999999,0.9375
deadline_cost_failover,27,0.9099999999999999,0.8828046874999997,0.930625
deadline_cost_failover,28,0.93125,0.9153125,0.9459375000000001
deadline_cost_failover,29,0.931875,0.9156171875,0.9468828125
deadline_cost_failover,30,0.9165624999999998,0.9009296874999998,0.93125
deadline_cost_failover,31,0.9171874999999998,0.8984375,0.9334374999999999
deadline_cost_failover,32,0.9331249999999999,0.9171875,0.9487499999999999
deadline_cost_failover,33,0.9278124999999999,0.9128046874999997,0.9428203124999999
deadline_cost_failover,34,0.9356250000000002,0.9199921874999999,0.9509374999999999
deadline_cost_failover,35,0.9324999999999999,0.9184375000000001,0.9446875
fso_no_feedback,0,0.9275,0.911875,0.940625
fso_no_feedback,1,0.9315624999999998,0.9174921874999998,0.9459453125
fso_no_feedback,2,0.9365625000000002,0.9246875000000001,0.9475000000000001
fso_no_feedback,3,0.9365624999999997,0.9218671874999997,0.9493749999999999
fso_no_feedback,4,0.9309375,0.915,0.945
fso_no_feedback,5,0.930625,0.914375,0.9440625
fso_no_feedback,6,0.9359375,0.9199921875000001,0.9509375
fso_no_feedback,7,0.9053125000000002,0.889375,0.9228203125
fso_no_feedback,8,0.9350000000000002,0.9228125000000003,0.9475078125
fso_no_feedback,9,0.8825,0.8640625,0.9018828125
fso_no_feedback,10,0.8909375,0.8737421874999999,0.9087499999999998
fso_no_feedback,11,0.891875,0.8765624999999998,0.9071874999999998
fso_no_feedback,12,0.9078125,0.881546875,0.928125
fso_no_feedback,13,0.8978125,0.8578125,0.9290703125000002
fso_no_feedback,14,0.8665625,0.8212265625,0.9090703125
fso_no_feedback,15,0.8349999999999997,0.7859375,0.883140625
fso_no_feedback,16,0.9093749999999998,0.8940625000000001,0.9253203125
fso_no_feedback,17,0.9199999999999999,0.9021874999999999,0.9356249999999999
fso_no_feedback,18,0.9071874999999998,0.8884374999999999,0.9243750000000002
fso_no_feedback,19,0.9134375,0.8975,0.9287578125000001
fso_no_feedback,20,0.899375,0.8646796874999999,0.9256249999999999
fso_no_feedback,21,0.9125,0.8931250000000001,0.9296875
fso_no_feedback,22,0.9043749999999999,0.8893671874999999,0.9190625000000001
fso_no_feedback,23,0.8965624999999999,0.86625,0.923140625
fso_no_feedback,24,0.9178125000000001,0.9,0.9328125
fso_no_feedback,25,0.914375,0.8915625,0.9328125
fso_no_feedback,26,0.9140625,0.8946875000000001,0.93125
fso_no_feedback,27,0.9090624999999999,0.8790625000000001,0.9309453125
fso_no_feedback,28,0.9262499999999999,0.9103125000000002,0.9418750000000001
fso_no_feedback,29,0.9196875,0.9065625,0.9331328125000001
fso_no_feedback,30,0.9096875000000001,0.8934296874999998,0.9240703124999999
fso_no_feedback,31,0.9118749999999999,0.8912500000000001,0.93125
fso_no_feedback,32,0.9284374999999999,0.9096874999999999,0.94625
fso_no_feedback,33,0.923125,0.9084374999999998,0.9378203125
fso_no_feedback,34,0.9343750000000002,0.9184375000000001,0.9509375
fso_no_feedback,35,0.9321874999999998,0.9196875,0.94375
