packet_index,epoch,operation,kind,function,message_id,lane,shard_index,fragment_part,fragment_total,direction,role,transport,server_ip,server_port,payload_bytes,timestamp_us,censorlab_packet_index,action,blocked
75,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,414175000,76,allow,0
76,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-1,1,0,5,client_to_server,data,udp,203.0.113.21,8443,925,414000000,77,allow,0
77,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-1,1,1,5,client_to_server,data,udp,203.0.113.21,8443,925,414001000,78,allow,0
78,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-1,1,2,5,client_to_server,data,udp,203.0.113.21,8443,925,414002000,79,allow,0
79,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-1,1,3,5,client_to_server,data,udp,203.0.113.21,8443,925,414003000,80,allow,0
80,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-1,1,4,5,client_to_server,data,udp,203.0.113.21,8443,585,414004000,81,allow,0
81,4,47,application,media,3d8d72cb48d869bac1800f2f21d0c06e,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,414185000,82,allow,0
82,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,0,10,client_to_server,data,udp,203.0.113.20,8443,925,415000000,83,allow,0
83,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,1,10,client_to_server,data,udp,203.0.113.20,8443,925,415001000,84,allow,0
84,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,2,10,client_to_server,data,udp,203.0.113.20,8443,925,415002000,85,allow,0
85,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,3,10,client_to_server,data,udp,203.0.113.20,8443,925,415003000,86,allow,0
86,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,4,10,client_to_server,data,udp,203.0.113.20,8443,925,415004000,87,allow,0
87,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,5,10,client_to_server,data,udp,203.0.113.20,8443,925,415005000,88,allow,0
88,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,6,10,client_to_server,data,udp,203.0.113.20,8443,925,415006000,89,allow,0
89,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,7,10,client_to_server,data,udp,203.0.113.20,8443,925,415007000,90,allow,0
90,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,8,10,client_to_server,data,udp,203.0.113.20,8443,925,415008000,91,allow,0
91,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,9,10,client_to_server,data,udp,203.0.113.20,8443,181,415009000,92,allow,0
92,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,415180000,93,allow,0
93,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,0,10,client_to_server,data,udp,203.0.113.21,8443,925,415000000,94,allow,0
94,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,1,10,client_to_server,data,udp,203.0.113.21,8443,925,415001000,95,allow,0
95,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,2,10,client_to_server,data,udp,203.0.113.21,8443,925,415002000,96,allow,0
96,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,3,10,client_to_server,data,udp,203.0.113.21,8443,925,415003000,97,allow,0
97,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,4,10,client_to_server,data,udp,203.0.113.21,8443,925,415004000,98,allow,0
98,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,5,10,client_to_server,data,udp,203.0.113.21,8443,925,415005000,99,allow,0
99,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,6,10,client_to_server,data,udp,203.0.113.21,8443,925,415006000,100,allow,0
100,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,7,10,client_to_server,data,udp,203.0.113.21,8443,925,415007000,101,allow,0
101,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,8,10,client_to_server,data,udp,203.0.113.21,8443,925,415008000,102,allow,0
102,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,9,10,client_to_server,data,udp,203.0.113.21,8443,181,415009000,103,allow,0
103,4,48,application,file,64488b64e7c8baf39e8cc782bac89739,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,415190000,104,allow,0
104,4,49,application,realtime,548fcbc6a02995c89770de64c06cec50,ephemeral-0,0,0,2,client_to_server,data,udp,203.0.113.20,8443,925,416000000,105,allow,0
105,4,49,application,realtime,548fcbc6a02995c89770de64c06cec50,ephemeral-0,0,1,2,client_to_server,data,udp,203.0.113.20,8443,213,416001000,106,allow,0
106,4,49,application,realtime,548fcbc6a02995c89770de64c06cec50,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,416172000,107,allow,0
107,4,49,application,realtime,548fcbc6a02995c89770de64c06cec50,ephemeral-1,1,0,2,client_to_server,data,udp,203.0.113.21,8443,925,416000000,108,allow,0
108,4,49,application,realtime,548fcbc6a02995c89770de64c06cec50,ephemeral-1,1,1,2,client_to_server,data,udp,203.0.113.21,8443,213,416001000,109,allow,0
109,4,49,application,realtime,548fcbc6a02995c89770de64c06cec50,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,416182000,110,allow,0
1,5,-1,calibration,calibration,,calibration,-1,0,1,client_to_server,calibration,tcp,198.51.100.1,8443,28,500000000,2,drop,1
2,5,-1000,probe,text,beb17001557ef2564d778d2adc861fd8,direct-0,0,0,1,client_to_server,data,tcp,198.51.100.1,8443,185,501000000,3,drop,1
3,5,-1000,probe,text,beb17001557ef2564d778d2adc861fd8,direct-0,0,0,1,server_to_client,ack,tcp,198.51.100.1,8443,38,501091000,4,drop,1
4,5,-1001,probe,text,34290e87bc837e074e06746ef90cf3c7,fixed-0,0,0,1,client_to_server,data,tcp,198.51.100.2,8443,185,502000000,5,allow,0
5,5,-1001,probe,text,34290e87bc837e074e06746ef90cf3c7,fixed-0,0,0,1,server_to_client,ack,tcp,198.51.100.2,8443,38,502081000,6,allow,0
6,5,-1002,probe,text,215b3b64745f12d6d195f436963e57dd,generated-0,0,0,1,client_to_server,data,tcp,203.0.113.10,8443,185,503000000,7,allow,0
7,5,-1002,probe,text,215b3b64745f12d6d195f436963e57dd,generated-0,0,0,1,server_to_client,ack,tcp,203.0.113.10,8443,38,503131000,8,allow,0
8,5,-1003,probe,text,e31282eaed24146ea4b4e41d99df6938,generated-1,0,0,1,client_to_server,data,tcp,203.0.113.11,8443,185,504000000,9,drop,1
9,5,-1003,probe,text,e31282eaed24146ea4b4e41d99df6938,generated-1,0,0,1,server_to_client,ack,tcp,203.0.113.11,8443,38,504141000,10,drop,1
10,5,-1004,probe,text,5525888d23d168388298a47e6cd45628,ephemeral-0,0,0,1,client_to_server,data,udp,203.0.113.20,8443,185,505000000,11,allow,0
11,5,-1004,probe,text,5525888d23d168388298a47e6cd45628,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,505171000,12,allow,0
12,5,-1005,probe,text,322cc9411ad68c8796714b775be72200,ephemeral-1,0,0,1,client_to_server,data,udp,203.0.113.21,8443,185,506000000,13,allow,0
13,5,-1005,probe,text,322cc9411ad68c8796714b775be72200,ephemeral-1,0,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,506181000,14,allow,0
14,5,50,application,text,8d6ca7ad3db970c3c7efac919acf867c,ephemeral-0,0,0,1,client_to_server,data,udp,203.0.113.20,8443,601,507000000,15,allow,0
15,5,50,application,text,8d6ca7ad3db970c3c7efac919acf867c,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,507171000,16,allow,0
16,5,50,application,text,8d6ca7ad3db970c3c7efac919acf867c,ephemeral-1,1,0,1,client_to_server,data,udp,203.0.113.21,8443,601,507000000,17,allow,0
17,5,50,application,text,8d6ca7ad3db970c3c7efac919acf867c,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,507181000,18,allow,0
18,5,51,application,presence,c0949d566d018e4f94e4339653592fec,ephemeral-0,0,0,1,client_to_server,data,udp,203.0.113.20,8443,185,508000000,19,allow,0
19,5,51,application,presence,c0949d566d018e4f94e4339653592fec,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,508171000,20,allow,0
20,5,51,application,presence,c0949d566d018e4f94e4339653592fec,ephemeral-1,1,0,1,client_to_server,data,udp,203.0.113.21,8443,185,508000000,21,allow,0
21,5,51,application,presence,c0949d566d018e4f94e4339653592fec,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,508181000,22,allow,0
22,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-0,0,0,5,client_to_server,data,udp,203.0.113.20,8443,925,509000000,23,allow,0
23,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-0,0,1,5,client_to_server,data,udp,203.0.113.20,8443,925,509001000,24,allow,0
24,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-0,0,2,5,client_to_server,data,udp,203.0.113.20,8443,925,509002000,25,allow,0
25,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-0,0,3,5,client_to_server,data,udp,203.0.113.20,8443,925,509003000,26,allow,0
26,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-0,0,4,5,client_to_server,data,udp,203.0.113.20,8443,585,509004000,27,allow,0
27,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,509175000,28,allow,0
28,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-1,1,0,5,client_to_server,data,udp,203.0.113.21,8443,925,509000000,29,allow,0
29,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-1,1,1,5,client_to_server,data,udp,203.0.113.21,8443,925,509001000,30,allow,0
30,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-1,1,2,5,client_to_server,data,udp,203.0.113.21,8443,925,509002000,31,allow,0
31,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-1,1,3,5,client_to_server,data,udp,203.0.113.21,8443,925,509003000,32,allow,0
32,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-1,1,4,5,client_to_server,data,udp,203.0.113.21,8443,585,509004000,33,allow,0
33,5,52,application,media,145df364291df3cd37dc4e6c7fe7d456,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,509185000,34,allow,0
34,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,0,10,client_to_server,data,udp,203.0.113.20,8443,925,510000000,35,allow,0
35,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,1,10,client_to_server,data,udp,203.0.113.20,8443,925,510001000,36,allow,0
36,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,2,10,client_to_server,data,udp,203.0.113.20,8443,925,510002000,37,allow,0
37,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,3,10,client_to_server,data,udp,203.0.113.20,8443,925,510003000,38,allow,0
38,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,4,10,client_to_server,data,udp,203.0.113.20,8443,925,510004000,39,allow,0
39,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,5,10,client_to_server,data,udp,203.0.113.20,8443,925,510005000,40,allow,0
40,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,6,10,client_to_server,data,udp,203.0.113.20,8443,925,510006000,41,allow,0
41,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,7,10,client_to_server,data,udp,203.0.113.20,8443,925,510007000,42,allow,0
42,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,8,10,client_to_server,data,udp,203.0.113.20,8443,925,510008000,43,allow,0
43,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,9,10,client_to_server,data,udp,203.0.113.20,8443,181,510009000,44,allow,0
44,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,510180000,45,allow,0
45,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,0,10,client_to_server,data,udp,203.0.113.21,8443,925,510000000,46,allow,0
46,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,1,10,client_to_server,data,udp,203.0.113.21,8443,925,510001000,47,allow,0
47,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,2,10,client_to_server,data,udp,203.0.113.21,8443,925,510002000,48,allow,0
48,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,3,10,client_to_server,data,udp,203.0.113.21,8443,925,510003000,49,allow,0
49,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,4,10,client_to_server,data,udp,203.0.113.21,8443,925,510004000,50,allow,0
50,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,5,10,client_to_server,data,udp,203.0.113.21,8443,925,510005000,51,allow,0
51,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,6,10,client_to_server,data,udp,203.0.113.21,8443,925,510006000,52,allow,0
52,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,7,10,client_to_server,data,udp,203.0.113.21,8443,925,510007000,53,allow,0
53,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,8,10,client_to_server,data,udp,203.0.113.21,8443,925,510008000,54,allow,0
54,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,9,10,client_to_server,data,udp,203.0.113.21,8443,181,510009000,55,allow,0
55,5,53,application,file,c6b8f0528ee9b4e0294a03b24ee15be3,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,510190000,56,allow,0
56,5,54,application,realtime,08df7b031c5c5222017d9d5d64e1f539,ephemeral-0,0,0,2,client_to_server,data,udp,203.0.113.20,8443,925,511000000,57,allow,0
57,5,54,application,realtime,08df7b031c5c5222017d9d5d64e1f539,ephemeral-0,0,1,2,client_to_server,data,udp,203.0.113.20,8443,213,511001000,58,allow,0
58,5,54,application,realtime,08df7b031c5c5222017d9d5d64e1f539,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,511172000,59,allow,0
59,5,54,application,realtime,08df7b031c5c5222017d9d5d64e1f539,ephemeral-1,1,0,2,client_to_server,data,udp,203.0.113.21,8443,925,511000000,60,allow,0
60,5,54,application,realtime,08df7b031c5c5222017d9d5d64e1f539,ephemeral-1,1,1,2,client_to_server,data,udp,203.0.113.21,8443,213,511001000,61,allow,0
61,5,54,application,realtime,08df7b031c5c5222017d9d5d64e1f539,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,511182000,62,allow,0
62,5,55,application,text,43706c760540435b48b293937896d4b7,ephemeral-0,0,0,1,client_to_server,data,udp,203.0.113.20,8443,601,512000000,63,allow,0
63,5,55,application,text,43706c760540435b48b293937896d4b7,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,512171000,64,allow,0
64,5,55,application,text,43706c760540435b48b293937896d4b7,ephemeral-1,1,0,1,client_to_server,data,udp,203.0.113.21,8443,601,512000000,65,allow,0
65,5,55,application,text,43706c760540435b48b293937896d4b7,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,512181000,66,allow,0
66,5,56,application,presence,18e514deff37a330b000dc4067529554,ephemeral-0,0,0,1,client_to_server,data,udp,203.0.113.20,8443,185,513000000,67,allow,0
67,5,56,application,presence,18e514deff37a330b000dc4067529554,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,513171000,68,allow,0
68,5,56,application,presence,18e514deff37a330b000dc4067529554,ephemeral-1,1,0,1,client_to_server,data,udp,203.0.113.21,8443,185,513000000,69,allow,0
69,5,56,application,presence,18e514deff37a330b000dc4067529554,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,513181000,70,allow,0
70,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-0,0,0,5,client_to_server,data,udp,203.0.113.20,8443,925,514000000,71,allow,0
71,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-0,0,1,5,client_to_server,data,udp,203.0.113.20,8443,925,514001000,72,allow,0
72,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-0,0,2,5,client_to_server,data,udp,203.0.113.20,8443,925,514002000,73,allow,0
73,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-0,0,3,5,client_to_server,data,udp,203.0.113.20,8443,925,514003000,74,allow,0
74,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-0,0,4,5,client_to_server,data,udp,203.0.113.20,8443,585,514004000,75,allow,0
75,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,514175000,76,allow,0
76,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-1,1,0,5,client_to_server,data,udp,203.0.113.21,8443,925,514000000,77,allow,0
77,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-1,1,1,5,client_to_server,data,udp,203.0.113.21,8443,925,514001000,78,allow,0
78,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-1,1,2,5,client_to_server,data,udp,203.0.113.21,8443,925,514002000,79,allow,0
79,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-1,1,3,5,client_to_server,data,udp,203.0.113.21,8443,925,514003000,80,allow,0
80,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-1,1,4,5,client_to_server,data,udp,203.0.113.21,8443,585,514004000,81,allow,0
81,5,57,application,media,21e0e13228144d979de52a33d802b62a,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,514185000,82,allow,0
82,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,0,10,client_to_server,data,udp,203.0.113.20,8443,925,515000000,83,allow,0
83,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,1,10,client_to_server,data,udp,203.0.113.20,8443,925,515001000,84,allow,0
84,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,2,10,client_to_server,data,udp,203.0.113.20,8443,925,515002000,85,allow,0
85,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,3,10,client_to_server,data,udp,203.0.113.20,8443,925,515003000,86,allow,0
86,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,4,10,client_to_server,data,udp,203.0.113.20,8443,925,515004000,87,allow,0
87,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,5,10,client_to_server,data,udp,203.0.113.20,8443,925,515005000,88,allow,0
88,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,6,10,client_to_server,data,udp,203.0.113.20,8443,925,515006000,89,allow,0
89,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,7,10,client_to_server,data,udp,203.0.113.20,8443,925,515007000,90,allow,0
90,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,8,10,client_to_server,data,udp,203.0.113.20,8443,925,515008000,91,allow,0
91,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,9,10,client_to_server,data,udp,203.0.113.20,8443,181,515009000,92,allow,0
92,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,515180000,93,allow,0
93,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,0,10,client_to_server,data,udp,203.0.113.21,8443,925,515000000,94,allow,0
94,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,1,10,client_to_server,data,udp,203.0.113.21,8443,925,515001000,95,allow,0
95,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,2,10,client_to_server,data,udp,203.0.113.21,8443,925,515002000,96,allow,0
96,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,3,10,client_to_server,data,udp,203.0.113.21,8443,925,515003000,97,allow,0
97,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,4,10,client_to_server,data,udp,203.0.113.21,8443,925,515004000,98,allow,0
98,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,5,10,client_to_server,data,udp,203.0.113.21,8443,925,515005000,99,allow,0
99,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,6,10,client_to_server,data,udp,203.0.113.21,8443,925,515006000,100,allow,0
100,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,7,10,client_to_server,data,udp,203.0.113.21,8443,925,515007000,101,allow,0
101,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,8,10,client_to_server,data,udp,203.0.113.21,8443,925,515008000,102,allow,0
102,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,9,10,client_to_server,data,udp,203.0.113.21,8443,181,515009000,103,allow,0
103,5,58,application,file,bf1f03b98c868bb5f97c9c4191d685bd,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,515190000,104,allow,0
104,5,59,application,realtime,c9645fe4c0c52a603cefa416df5485fd,ephemeral-0,0,0,2,client_to_server,data,udp,203.0.113.20,8443,925,516000000,105,allow,0
105,5,59,application,realtime,c9645fe4c0c52a603cefa416df5485fd,ephemeral-0,0,1,2,client_to_server,data,udp,203.0.113.20,8443,213,516001000,106,allow,0
106,5,59,application,realtime,c9645fe4c0c52a603cefa416df5485fd,ephemeral-0,0,0,1,server_to_client,ack,udp,203.0.113.20,8443,38,516172000,107,allow,0
107,5,59,application,realtime,c9645fe4c0c52a603cefa416df5485fd,ephemeral-1,1,0,2,client_to_server,data,udp,203.0.113.21,8443,925,516000000,108,allow,0
108,5,59,application,realtime,c9645fe4c0c52a603cefa416df5485fd,ephemeral-1,1,1,2,client_to_server,data,udp,203.0.113.21,8443,213,516001000,109,allow,0
109,5,59,application,realtime,c9645fe4c0c52a603cefa416df5485fd,ephemeral-1,1,0,1,server_to_client,ack,udp,203.0.113.21,8443,38,516182000,110,allow,0
