strategy,epoch,availability,ci_low,ci_high
deadline_cost_failover,0,0.9078125,0.8981250000000001,0.9178124999999999
deadline_cost_failover,1,0.9149999999999998,0.9003046874999998,0.9303125
deadline_cost_failover,2,0.925,0.9109375,0.9371875
deadline_cost_failover,3,0.9212499999999999,0.903125,0.9375
deadline_cost_failover,4,0.9209375,0.9053125,0.9359375
deadline_cost_failover,5,0.9334374999999999,0.9199921874999997,0.9453125
deadline_cost_failover,6,0.9253125000000001,0.9078046875,0.9412499999999999
deadline_cost_failover,7,0.8981250000000001,0.8812421874999999,0.9134375
deadline_cost_failover,8,0.9231250000000001,0.9096875000000001,0.9359375
deadline_cost_failover,9,0.8462499999999998,0.8165546874999998,0.8743749999999999
deadline_cost_failover,10,0.8646874999999999,0.8406250000000002,0.889375
deadline_cost_failover,11,0.8599999999999998,0.8406171874999999,0.878125
deadline_cost_failover,12,0.865625,0.7943671874999999,0.9118828124999999
deadline_cost_failover,13,0.8384375000000001,0.7403125,0.9087578125
deadline_cost_failover,14,0.7109375,0.5449765625,0.8568828125000001
deadline_cost_failover,15,0.73125,0.60340625,0.8318828124999998
deadline_cost_failover,16,0.9087500000000001,0.891875,0.9262499999999999
deadline_cost_failover,17,0.9243750000000001,0.9071875,0.9390625000000001
deadline_cost_failover,18,0.8943749999999999,0.8615625,0.9199999999999999
deadline_cost_failover,19,0.8940624999999999,0.8687421875,0.9159375000000001
deadline_cost_failover,20,0.8875000000000002,0.8403124999999999,0.920625
deadline_cost_failover,21,0.8881249999999999,0.85625,0.91375
deadline_cost_failover,22,0.8959375000000002,0.8753124999999999,0.915625
deadline_cost_failover,23,0.8631249999999999,0.7934375,0.9143749999999999
deadline_cost_failover,24,0.9090625000000001,0.891875,0.925
deadline_cost_failover,25,0.9134374999999999,0.8903125,0.9331249999999999
deadline_cost_failover,26,0.9084375000000001,0.8909375,0.9253124999999999
deadline_cost_failover,27,0.8959374999999999,0.8534374999999998,0.9256249999999999
deadline_cost_failover,28,0.9140625000000002,0.8999921874999998,0.9278125000000002
deadline_cost_failover,29,0.9228125,0.9018750000000001,0.9409375000000001
deadline_cost_failover,30,0.9084375,0.8943749999999999,0.9221874999999999
deadline_cost_failover,31,0.90625,0.8871796874999999,0.9243828125
deadline_cost_failover,32,0.9271874999999999,0.9096874999999999,0.9453124999999998
deadline_cost_failover,33,0.9231250000000001,0.9084375,0.9378125
deadline_cost_failover,34,0.923125,0.9025000000000001,0.9425078125
deadline_cost_failover,35,0.921875,0.9040625,0.9365625
fso_no_feedback,0,0.9221874999999999,0.909375,0.9350078125000001
fso_no_feedback,1,0.9306249999999998,0.9178125000000001,0.9437499999999999
fso_no_feedback,2,0.9309375,0.9178046874999999,0.9434375000000002
fso_no_feedback,3,0.9362500000000002,0.9246875000000001,0.9478125000000001
fso_no_feedback,4,0.9365625,0.9237500000000001,0.9487500000000001
fso_no_feedback,5,0.9415625000000001,0.928125,0.9537578125
fso_no_feedback,6,0.9346875000000001,0.9184375000000001,0.9496874999999999
fso_no_feedback,7,0.9049999999999999,0.8890625,0.9212499999999999
fso_no_feedback,8,0.9399999999999998,0.9284374999999999,0.951875
fso_no_feedback,9,0.8868749999999999,0.8637421874999999,0.9103125000000001
fso_no_feedback,10,0.8915624999999998,0.8728125,0.9118749999999999
fso_no_feedback,11,0.8909375,0.8778124999999999,0.9040625
fso_no_feedback,12,0.9118749999999999,0.8871796874999999,0.9318828124999999
fso_no_feedback,13,0.9009375000000001,0.8675,0.9275
fso_no_feedback,14,0.8612500000000001,0.8131250000000001,0.9068750000000001
fso_no_feedback,15,0.8174999999999999,0.7628125000000001,0.8700078125
fso_no_feedback,16,0.9206249999999999,0.9053046874999999,0.936875
fso_no_feedback,17,0.9281250000000002,0.9131171874999997,0.9415625000000001
fso_no_feedback,18,0.9178124999999999,0.8996875000000001,0.9346953125
fso_no_feedback,19,0.9165625000000001,0.9003125000000001,0.9318828124999999
fso_no_feedback,20,0.9053124999999997,0.8684375000000001,0.929375
fso_no_feedback,21,0.915625,0.8859375,0.9384375
fso_no_feedback,22,0.9084375,0.8903125000000001,0.9246874999999999
fso_no_feedback,23,0.9046875,0.8712421875,0.9321875000000002
fso_no_feedback,24,0.9193750000000002,0.900625,0.9350000000000002
fso_no_feedback,25,0.9181250000000001,0.8956171874999999,0.9375
fso_no_feedback,26,0.9190624999999999,0.900625,0.9365703124999999
fso_no_feedback,27,0.915,0.8896796874999999,0.9343828124999999
fso_no_feedback,28,0.9299999999999999,0.9128125,0.9450000000000001
fso_no_feedback,29,0.9259375000000001,0.9109375000000002,0.9412578125000001
fso_no_feedback,30,0.9228124999999998,0.9084375000000001,0.9356249999999999
fso_no_feedback,31,0.91875,0.900625,0.9349999999999999
fso_no_feedback,32,0.9374999999999998,0.9200000000000002,0.9531328124999999
fso_no_feedback,33,0.9265624999999998,0.9090546874999997,0.9428203125000001
fso_no_feedback,34,0.9428124999999999,0.928125,0.9575078125000002
fso_no_feedback,35,0.93875,0.9246874999999999,0.9512499999999999
