strategy,seed,auac,t50,t50_observed,byte_overhead,mean_completion_ms,endpoint_risk_exposure,provider_controlled_attempts,auac_text,auac_presence,auac_media,auac_file,auac_realtime
deadline_cost_failover,4001,0.8868055555555555,36,0,1.3098430396142198,2187.3665051912435,2169.6800000000003,0,0.9869791666666666,0.8949652777777778,0.9565972222222222,0.8932291666666666,0.7022569444444444
deadline_cost_failover,4127,0.9135416666666667,36,0,1.2332811095169776,2161.5253962622296,1951.1600000000008,0,0.9826388888888888,0.9583333333333334,0.9800347222222222,0.9071180555555556,0.7395833333333334
deadline_cost_failover,4253,0.9229166666666667,36,0,1.2118604302832243,2118.607829462107,2016.4000000000008,0,0.9817708333333334,0.9496527777777778,0.9704861111111112,0.9140625,0.7986111111111112
deadline_cost_failover,4391,0.9248263888888889,36,0,1.216507984616611,2119.4617903344106,2475.96,0,0.9913194444444444,0.9522569444444444,0.9756944444444444,0.90625,0.7986111111111112
deadline_cost_failover,4513,0.9173611111111111,36,0,1.2131891273447049,2128.526814232305,2145.8000000000006,0,0.9887152777777778,0.9444444444444444,0.984375,0.9166666666666666,0.7526041666666666
deadline_cost_failover,4639,0.9104166666666667,36,0,1.2244864817471703,2111.8801709819545,1956.4800000000007,0,0.9817708333333334,0.9270833333333334,0.9826388888888888,0.9019097222222222,0.7586805555555556
deadline_cost_failover,4783,0.9279513888888888,36,0,1.235103732929486,2114.536789473405,2489.12,0,0.9826388888888888,0.9704861111111112,0.9809027777777778,0.8862847222222222,0.8194444444444444
deadline_cost_failover,4903,0.9315972222222222,36,0,1.2067110566448802,2107.6392678146494,2490.0,0,0.9835069444444444,0.9583333333333334,0.9835069444444444,0.921875,0.8107638888888888
deadline_cost_failover,5021,0.8927083333333333,36,0,1.304696429140762,2209.1796952483573,2073.140000000001,0,0.9791666666666666,0.90625,0.9592013888888888,0.8862847222222222,0.7326388888888888
deadline_cost_failover,5153,0.8932291666666666,36,0,1.2882549205590095,2181.9006614363902,2191.8800000000006,0,0.9791666666666666,0.8975694444444444,0.9704861111111112,0.8810763888888888,0.7378472222222222
deadline_cost_failover,5279,0.9171875,36,0,1.2620112877942504,2156.1558051035263,1956.8000000000006,0,0.9722222222222222,0.9453125,0.984375,0.9010416666666666,0.7829861111111112
deadline_cost_failover,5413,0.8890625,36,0,1.2920705543599553,2176.195494993336,2201.1600000000003,0,0.9392361111111112,0.9192708333333334,0.9644097222222222,0.8585069444444444,0.7638888888888888
deadline_cost_failover,5521,0.9222222222222223,36,0,1.182797994048568,2086.6984533089117,1942.7600000000007,0,0.9756944444444444,0.9505208333333334,0.9800347222222222,0.9322916666666666,0.7725694444444444
deadline_cost_failover,5651,0.9203125,36,0,1.2213247801424092,2116.592984325236,2494.88,0,0.9809027777777778,0.9461805555555556,0.9826388888888888,0.90625,0.7855902777777778
