strategy,epoch,availability,ci_low,ci_high
deadline_cost_failover,0,0.9296875,0.9193671874999999,0.9403203125
deadline_cost_failover,1,0.9356249999999999,0.9221874999999999,0.9496874999999999
deadline_cost_failover,2,0.9396875000000001,0.928125,0.9503124999999999
deadline_cost_failover,3,0.9428125000000003,0.9284375,0.9562578125000001
deadline_cost_failover,4,0.9400000000000001,0.9296875,0.9503124999999999
deadline_cost_failover,5,0.9465625,0.9353124999999999,0.9559374999999999
deadline_cost_failover,6,0.9412499999999998,0.925,0.9543828125
deadline_cost_failover,7,0.915625,0.9015625,0.928125
deadline_cost_failover,8,0.9374999999999998,0.9259374999999999,0.9487499999999999
deadline_cost_failover,9,0.8712499999999999,0.8450000000000001,0.8956249999999999
deadline_cost_failover,10,0.885,0.865,0.9040624999999999
deadline_cost_failover,11,0.89125,0.8762421874999999,0.905
deadline_cost_failover,12,0.8996875000000001,0.8643671875000001,0.9246875000000001
deadline_cost_failover,13,0.8921875000000001,0.8487421874999999,0.930625
deadline_cost_failover,14,0.826875,0.7468671874999999,0.8959453125000001
deadline_cost_failover,15,0.799375,0.74375,0.8556328125
deadline_cost_failover,16,0.9203125,0.905,0.9346874999999999
deadline_cost_failover,17,0.9353125,0.9206249999999999,0.9471874999999998
deadline_cost_failover,18,0.9037499999999999,0.8846875000000001,0.9209375000000002
deadline_cost_failover,19,0.915625,0.8953046874999999,0.9331249999999999
deadline_cost_failover,20,0.903125,0.8590625,0.9321953124999998
deadline_cost_failover,21,0.9012499999999999,0.85875,0.930625
deadline_cost_failover,22,0.9090624999999999,0.8918671874999997,0.9243750000000001
deadline_cost_failover,23,0.8875,0.8359375,0.9303203125
deadline_cost_failover,24,0.9209375000000002,0.9046875000000002,0.9350000000000002
deadline_cost_failover,25,0.9175000000000001,0.8840546875,0.9409374999999999
deadline_cost_failover,26,0.9265625,0.9071875,0.944375
deadline_cost_failover,27,0.913125,0.8846875000000001,0.9340625000000001
deadline_cost_failover,28,0.9296875,0.9162421875,0.9421875
deadline_cost_failover,29,0.9337500000000001,0.9196875,0.9475
deadline_cost_failover,30,0.9256249999999999,0.91375,0.9365625000000002
deadline_cost_failover,31,0.9228124999999998,0.909375,0.9356249999999999
deadline_cost_failover,32,0.9390625,0.9246796875000001,0.9528125000000001
deadline_cost_failover,33,0.9334374999999999,0.9196796874999998,0.9462499999999998
deadline_cost_failover,34,0.9337500000000001,0.91875,0.9481249999999999
deadline_cost_failover,35,0.9315624999999998,0.9134375,0.9462578125
fso_no_feedback,0,0.925,0.9140625,0.9356328124999999
fso_no_feedback,1,0.9359375,0.9221874999999999,0.9500000000000002
fso_no_feedback,2,0.9340624999999999,0.9215625,0.9462578125000002
fso_no_feedback,3,0.9412499999999999,0.9293671874999999,0.953125
fso_no_feedback,4,0.9321875000000001,0.9175000000000001,0.945625
fso_no_feedback,5,0.9356249999999997,0.9206249999999999,0.9490624999999998
fso_no_feedback,6,0.9337500000000001,0.9165625000000001,0.9493749999999999
fso_no_feedback,7,0.9099999999999999,0.89625,0.9246953125
fso_no_feedback,8,0.9349999999999999,0.9203125,0.9478124999999998
fso_no_feedback,9,0.8778125000000001,0.858125,0.8996875
fso_no_feedback,10,0.8931250000000001,0.8746875,0.9112499999999999
fso_no_feedback,11,0.8928125,0.8768749999999998,0.9078125
fso_no_feedback,12,0.9025000000000001,0.8765546875,0.9231328125
fso_no_feedback,13,0.9040625,0.8693750000000001,0.9309375
fso_no_feedback,14,0.8578125000000002,0.8140546875,0.9
fso_no_feedback,15,0.8065624999999998,0.7484296874999999,0.8628203125
fso_no_feedback,16,0.9106249999999999,0.8937500000000002,0.9275
fso_no_feedback,17,0.9328125,0.9187421874999999,0.9453125
fso_no_feedback,18,0.9078125,0.8887500000000002,0.9262500000000001
fso_no_feedback,19,0.9159374999999998,0.8984375,0.9318749999999998
fso_no_feedback,20,0.9090625000000001,0.8784296875000001,0.9315625000000001
fso_no_feedback,21,0.909375,0.8781250000000002,0.9315703125
fso_no_feedback,22,0.9090624999999999,0.8918671874999999,0.9246953125
fso_no_feedback,23,0.89625,0.8596874999999999,0.9284375
fso_no_feedback,24,0.9196875,0.9034375000000001,0.9337499999999999
fso_no_feedback,25,0.9178125000000001,0.8853125000000002,0.9412499999999999
fso_no_feedback,26,0.9215625,0.9040624999999999,0.938125
fso_no_feedback,27,0.9128124999999999,0.8862500000000001,0.9324999999999999
fso_no_feedback,28,0.9321875000000001,0.9181250000000001,0.9446953125000002
fso_no_feedback,29,0.9349999999999999,0.920625,0.9493750000000002
fso_no_feedback,30,0.9200000000000002,0.905625,0.9334375000000001
fso_no_feedback,31,0.9199999999999999,0.903125,0.9350078125000001
fso_no_feedback,32,0.9340625000000001,0.9196875000000002,0.9478124999999998
fso_no_feedback,33,0.92875,0.914375,0.9428203125000001
fso_no_feedback,34,0.9346875000000001,0.9196875,0.9493750000000001
fso_no_feedback,35,0.9306249999999998,0.9165625000000002,0.9437500000000002
