strategy,seed,auac,t50,t50_observed,byte_overhead,mean_completion_ms,endpoint_risk_exposure,provider_controlled_attempts,auac_text,auac_presence,auac_media,auac_file,auac_realtime
direct_only,4001,0.8293402777777777,36,0,1.0000306073648972,1641.332826586717,5068.799999999998,0,0.9027777777777778,0.9010416666666666,0.9036458333333334,0.7986111111111112,0.640625
direct_only,4127,0.8263888888888888,36,0,1.0000306073648972,1642.1940028687095,5068.799999999998,0,0.9027777777777778,0.9045138888888888,0.8975694444444444,0.7847222222222222,0.6423611111111112
direct_only,4253,0.8185763888888888,36,0,1.0000306073648972,1645.6308609133696,5068.799999999998,0,0.8723958333333334,0.8802083333333334,0.8888888888888888,0.7560763888888888,0.6953125
direct_only,4391,0.8204861111111111,36,0,1.0000306073648972,1647.1118887868672,5068.799999999998,0,0.8802083333333334,0.8845486111111112,0.9001736111111112,0.7682291666666666,0.6692708333333334
direct_only,4513,0.8305555555555556,36,0,1.0000306073648972,1654.204406095756,5068.799999999998,0,0.8897569444444444,0.8984375,0.9010416666666666,0.7795138888888888,0.6840277777777778
direct_only,4639,0.8326388888888889,36,0,1.0000306073648972,1655.3547357883836,5068.799999999998,0,0.8836805555555556,0.8914930555555556,0.9123263888888888,0.7916666666666666,0.6840277777777778
direct_only,4783,0.8244791666666667,36,0,1.0000306073648972,1645.1365704966768,5068.799999999998,0,0.9010416666666666,0.8845486111111112,0.9253472222222222,0.7274305555555556,0.6840277777777778
direct_only,4903,0.8486111111111111,36,0,1.0000306073648972,1648.2076266329639,5068.799999999998,0,0.9001736111111112,0.9192708333333334,0.9262152777777778,0.7977430555555556,0.6996527777777778
direct_only,5021,0.8416666666666667,36,0,1.0000306073648972,1641.916030730794,5068.799999999998,0,0.9131944444444444,0.9019097222222222,0.9270833333333334,0.828125,0.6380208333333334
direct_only,5153,0.8274305555555556,36,0,1.0000306073648972,1642.7052386761513,5068.799999999998,0,0.9001736111111112,0.8836805555555556,0.8862847222222222,0.7951388888888888,0.671875
direct_only,5279,0.8317708333333333,36,0,1.0000306073648972,1646.696758032317,5068.799999999998,0,0.8767361111111112,0.9036458333333334,0.9010416666666666,0.7899305555555556,0.6875
direct_only,5413,0.8013888888888889,36,0,1.0000306073648972,1656.1250154428164,5068.799999999998,0,0.8689236111111112,0.8350694444444444,0.8828125,0.7526041666666666,0.6675347222222222
direct_only,5521,0.8166666666666667,36,0,1.0000306073648972,1640.2247812158926,5068.799999999998,0,0.8880208333333334,0.8732638888888888,0.8819444444444444,0.7942708333333334,0.6458333333333334
direct_only,5651,0.8352430555555556,36,0,1.0000306073648972,1655.454225013704,5068.799999999998,0,0.9244791666666666,0.8967013888888888,0.9105902777777778,0.7725694444444444,0.671875
direct_only,5779,0.840625,36,0,1.0000306073648972,1630.79011534938,5068.799999999998,0,0.9210069444444444,0.9253472222222222,0.9001736111111112,0.765625,0.6909722222222222
direct_only,5903,0.8243055555555555,36,0,1.0000306073648972,1642.7340678832286,5068.799999999998,0,0.9140625,0.875,0.9210069444444444,0.7760416666666666,0.6354166666666666
direct_only,6037,0.8086805555555555,36,0,1.0000306073648972,1647.569277143256,5068.799999999998,0,0.84375,0.8836805555555556,0.9071180555555556,0.7699652777777778,0.6388888888888888
direct_only,6151,0.8486111111111111,36,0,1.0000306073648972,1647.8367614942888,5068.799999999998,0,0.9288194444444444,0.9019097222222222,0.9088541666666666,0.8072916666666666,0.6961805555555556
direct_only,6271,0.8371527777777777,36,0,1.0000306073648972,1633.8367603575875,5068.799999999998,0,0.9097222222222222,0.8802083333333334,0.9244791666666666,0.7847222222222222,0.6866319444444444
direct_only,6397,0.8402777777777778,36,0,1.0000306073648972,1649.4287918376886,5068.799999999998,0,0.90625,0.8940972222222222,0.9279513888888888,0.7925347222222222,0.6805555555555556
ephemeral_only,4001,0.7776041666666667,36,0,1.0000306073648972,2041.3574686885418,460.8000000000002,0,0.9019097222222222,0.8723958333333334,0.8758680555555556,0.7803819444444444,0.4574652777777778
ephemeral_only,4127,0.7512152777777777,36,0,1.0000306073648972,2047.706156582993,460.8000000000002,0,0.8272569444444444,0.8732638888888888,0.8706597222222222,0.7326388888888888,0.4522569444444444
ephemeral_only,4253,0.75625,36,0,1.0000306073648972,2042.874042447851,460.8000000000002,0,0.8211805555555556,0.8324652777777778,0.8715277777777778,0.7317708333333334,0.5243055555555556
ephemeral_only,4391,0.7449652777777778,36,0,1.0000306073648972,2039.272218841546,460.8000000000002,0,0.8324652777777778,0.8298611111111112,0.8532986111111112,0.7005208333333334,0.5086805555555556
ephemeral_only,4513,0.7755208333333333,36,0,1.0000306073648972,2046.1480754922554,460.8000000000002,0,0.8628472222222222,0.8663194444444444,0.8862847222222222,0.7508680555555556,0.5112847222222222
ephemeral_only,4639,0.7696180555555555,36,0,1.0000306073648972,2059.038409417902,460.8000000000002,0,0.8532986111111112,0.859375,0.8758680555555556,0.7361111111111112,0.5234375
ephemeral_only,4783,0.7725694444444444,36,0,1.0000306073648972,2058.9811783050736,460.8000000000002,0,0.8420138888888888,0.8567708333333334,0.9131944444444444,0.7100694444444444,0.5407986111111112
ephemeral_only,4903,0.7925347222222222,36,0,1.0000306073648972,2049.428719845538,460.8000000000002,0,0.8914930555555556,0.8819444444444444,0.8784722222222222,0.8003472222222222,0.5104166666666666
ephemeral_only,5021,0.7784722222222222,36,0,1.0000306073648972,2048.4805287637987,460.8000000000002,0,0.8828125,0.8637152777777778,0.8975694444444444,0.7751736111111112,0.4730902777777778
ephemeral_only,5153,0.7751736111111112,36,0,1.0000306073648972,2046.3261474266174,460.8000000000002,0,0.8628472222222222,0.8585069444444444,0.8776041666666666,0.7803819444444444,0.4965277777777778
ephemeral_only,5279,0.7630208333333334,36,0,1.0000306073648972,2037.9172263171886,460.8000000000002,0,0.8576388888888888,0.8428819444444444,0.8776041666666666,0.7265625,0.5104166666666666
ephemeral_only,5413,0.7276041666666667,36,0,1.0000306073648972,2049.683615597296,460.8000000000002,0,0.8142361111111112,0.8211805555555556,0.8385416666666666,0.6953125,0.46875
