seed,architecture,epoch,function,availability,mean_completion_ms,blocked_fraction,burns_epoch,endpoint_pool
4001,direct_e2ee,15,file,0.75,5757.30857870899,0.0,0,6
4001,direct_e2ee,15,media,0.875,1631.6138825474138,0.0,0,6
4001,direct_e2ee,15,presence,0.75,112.7762924414958,0.0,0,6
4001,direct_e2ee,15,realtime,0.625,488.8798629627345,0.0,0,6
4001,direct_e2ee,15,text,0.9375,168.85951004109768,0.0,0,6
4001,direct_e2ee,16,file,0.75,5779.418666178861,0.0,0,6
4001,direct_e2ee,16,media,0.9375,1683.2855540637797,0.0,0,6
4001,direct_e2ee,16,presence,1.0,111.89168689897771,0.0,0,6
4001,direct_e2ee,16,realtime,0.625,539.3124171505423,0.0,0,6
4001,direct_e2ee,16,text,0.875,181.19992635621276,0.0,0,6
4001,direct_e2ee,17,file,0.75,5793.103186495732,0.0,0,6
4001,direct_e2ee,17,media,0.9375,1692.635812369107,0.0,0,6
4001,direct_e2ee,17,presence,1.0,96.60584071806062,0.0,0,6
4001,direct_e2ee,17,realtime,0.5625,555.220940138121,0.0,0,6
4001,direct_e2ee,17,text,0.9375,167.62943264406402,0.0,0,6
4001,direct_e2ee,18,file,0.6875,5799.0040027308105,0.0,0,6
4001,direct_e2ee,18,media,0.8125,1662.718047564778,0.0,0,6
4001,direct_e2ee,18,presence,0.9375,105.77683339738199,0.0,0,6
4001,direct_e2ee,18,realtime,0.5625,522.827050541426,0.0,0,6
4001,direct_e2ee,18,text,1.0,202.31757445472417,0.0,0,6
4001,direct_e2ee,19,file,0.6875,5812.487314743369,0.0,0,6
4001,direct_e2ee,19,media,1.0,1632.54028582623,0.0,0,6
4001,direct_e2ee,19,presence,0.6875,115.13639157762039,0.0,0,6
4001,direct_e2ee,19,realtime,0.6875,518.0032067491351,0.0,0,6
4001,direct_e2ee,19,text,0.9375,191.16703033809048,0.0,0,6
4001,direct_e2ee,20,file,0.6875,5792.182979430378,0.0,0,6
4001,direct_e2ee,20,media,0.9375,1640.210595788025,0.0,0,6
4001,direct_e2ee,20,presence,1.0,97.4324488969584,0.0,0,6
4001,direct_e2ee,20,realtime,0.75,525.8809239257731,0.0,0,6
4001,direct_e2ee,20,text,1.0,176.37770224540319,0.0,0,6
4001,direct_e2ee,21,file,0.625,5843.54783561657,0.0,0,6
4001,direct_e2ee,21,media,1.0,1639.2863337259773,0.0,0,6
4001,direct_e2ee,21,presence,0.875,110.39270008213218,0.0,0,6
4001,direct_e2ee,21,realtime,0.75,518.97844059171,0.0,0,6
4001,direct_e2ee,21,text,0.9375,170.7980943523844,0.0,0,6
4001,direct_e2ee,22,file,0.875,5764.238110269543,0.0,0,6
4001,direct_e2ee,22,media,0.9375,1651.0232114588953,0.0,0,6
4001,direct_e2ee,22,presence,1.0,94.70231063910998,0.0,0,6
4001,direct_e2ee,22,realtime,0.4375,537.6614247354879,0.0,0,6
4001,direct_e2ee,22,text,1.0,151.1233554608705,0.0,0,6
4001,direct_e2ee,23,file,0.875,5778.342234446865,0.0,0,6
4001,direct_e2ee,23,media,0.9375,1651.8826316537852,0.0,0,6
4001,direct_e2ee,23,presence,0.9375,106.44047479134505,0.0,0,6
4001,direct_e2ee,23,realtime,0.625,488.63382905412635,0.0,0,6
4001,direct_e2ee,23,text,0.9375,167.3016257101442,0.0,0,6
4001,direct_e2ee,24,file,0.9375,5774.052934263392,0.0,0,6
4001,direct_e2ee,24,media,1.0,1714.2740280896328,0.0,0,6
4001,direct_e2ee,24,presence,1.0,113.26654158684113,0.0,0,6
